"그룹회사코드","마이데이터고객식별자","서비스시작일시","서비스탈퇴일시","서비스가입채널구분","서비스탈퇴채널구분","시스템최종처리일시","시스템최종사용자번호","고객식별자","당행고객여부"
KB0,"2000001002","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001002","1"
KB0,"2000001003","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001003","1"
KB0,"2000001004","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001004","1"
KB0,"2000001005","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001005","1"
KB0,"2000001006","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001006","1"
KB0,"2000001007","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001007","1"
KB0,"2000001008","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001008","1"
KB0,"2000001009","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001009","1"
KB0,"2000001010","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001010","1"
KB0,"2000001011","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001011","1"
KB0,"2000001012","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001012","1"
KB0,"2000001013","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001013","1"
KB0,"2000001014","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001014","1"
KB0,"2000001015","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001015","1"
KB0,"2000001016","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001016","1"
KB0,"2000001017","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001017","1"
KB0,"2000001018","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001018","1"
KB0,"2000001019","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001019","1"
KB0,"2000001020","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001020","1"
KB0,"2000001021","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001021","1"
KB0,"2000001022","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001022","1"
KB0,"2000001023","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001023","1"
KB0,"2000001024","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001024","1"
KB0,"2000001025","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001025","1"
KB0,"2000001026","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001026","1"
KB0,"2000001027","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001027","1"
KB0,"2000001028","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001028","1"
KB0,"2000001029","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001029","1"
KB0,"2000001030","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001030","1"
KB0,"2000001031","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001031","1"
KB0,"2000001032","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001032","1"
KB0,"2000001033","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001033","1"
KB0,"2000001034","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001034","1"
KB0,"2000001035","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001035","1"
KB0,"2000001036","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001036","1"
KB0,"2000001037","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001037","1"
KB0,"2000001038","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001038","1"
KB0,"2000001039","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001039","1"
KB0,"2000001040","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001040","1"
KB0,"2000001041","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001041","1"
KB0,"2000001042","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001042","1"
KB0,"2000001043","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001043","1"
KB0,"2000001044","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001044","1"
KB0,"2000001045","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001045","1"
KB0,"2000001046","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001046","1"
KB0,"2000001047","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001047","1"
KB0,"2000001048","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001048","1"
KB0,"2000001049","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001049","1"
KB0,"2000001050","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001050","1"
KB0,"2000001051","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001051","1"
KB0,"2000001052","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001052","1"
KB0,"2000001053","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001053","1"
KB0,"2000001054","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001054","1"
KB0,"2000001055","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001055","1"
KB0,"2000001056","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001056","1"
KB0,"2000001057","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001057","1"
KB0,"2000001058","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001058","1"
KB0,"2000001059","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001059","1"
KB0,"2000001060","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001060","1"
KB0,"2000001061","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001061","1"
KB0,"2000001062","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001062","1"
KB0,"2000001063","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001063","1"
KB0,"2000001064","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001064","1"
KB0,"2000001065","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001065","1"
KB0,"2000001066","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001066","1"
KB0,"2000001067","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001067","1"
KB0,"2000001068","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001068","1"
KB0,"2000001069","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001069","1"
KB0,"2000001070","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001070","1"
KB0,"2000001071","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001071","1"
KB0,"2000001072","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001072","1"
KB0,"2000001073","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001073","1"
KB0,"2000001074","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001074","1"
KB0,"2000001075","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001075","1"
KB0,"2000001076","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001076","1"
KB0,"2000001077","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001077","1"
KB0,"2000001078","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001078","1"
KB0,"2000001079","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001079","1"
KB0,"2000001080","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001080","1"
KB0,"2000001081","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001081","1"
KB0,"2000001082","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001082","1"
KB0,"2000001083","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001083","1"
KB0,"2000001084","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001084","1"
KB0,"2000001085","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001085","1"
KB0,"2000001086","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001086","1"
KB0,"2000001087","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001087","1"
KB0,"2000001088","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001088","1"
KB0,"2000001089","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001089","1"
KB0,"2000001090","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001090","1"
KB0,"2000001091","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001091","1"
KB0,"2000001092","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001092","1"
KB0,"2000001093","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001093","1"
KB0,"2000001094","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001094","1"
KB0,"2000001095","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001095","1"
KB0,"2000001096","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001096","1"
KB0,"2000001097","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001097","1"
KB0,"2000001098","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001098","1"
KB0,"2000001099","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001099","1"
KB0,"2000001100","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001100","1"
KB0,"2000001101","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001101","1"
KB0,"2000001102","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001102","1"
KB0,"2000001103","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001103","1"
KB0,"2000001104","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001104","1"
KB0,"2000001105","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001105","1"
KB0,"2000001106","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001106","1"
KB0,"2000001107","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001107","1"
KB0,"2000001108","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001108","1"
KB0,"2000001109","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001109","1"
KB0,"2000001110","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001110","1"
KB0,"2000001111","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001111","1"
KB0,"2000001112","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001112","1"
KB0,"2000001113","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001113","1"
KB0,"2000001114","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001114","1"
KB0,"2000001115","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001115","1"
KB0,"2000001116","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001116","1"
KB0,"2000001117","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001117","1"
KB0,"2000001118","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001118","1"
KB0,"2000001119","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001119","1"
KB0,"2000001120","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001120","1"
KB0,"2000001121","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001121","1"
KB0,"2000001122","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001122","1"
KB0,"2000001123","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001123","1"
KB0,"2000001124","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001124","1"
KB0,"2000001125","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001125","1"
KB0,"2000001126","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001126","1"
KB0,"2000001127","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001127","1"
KB0,"2000001128","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001128","1"
KB0,"2000001129","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001129","1"
KB0,"2000001130","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001130","1"
KB0,"2000001131","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001131","1"
KB0,"2000001132","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001132","1"
KB0,"2000001133","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001133","1"
KB0,"2000001134","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001134","1"
KB0,"2000001135","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001135","1"
KB0,"2000001136","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001136","1"
KB0,"2000001137","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001137","1"
KB0,"2000001138","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001138","1"
KB0,"2000001139","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001139","1"
KB0,"2000001140","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001140","1"
KB0,"2000001141","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001141","1"
KB0,"2000001142","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001142","1"
KB0,"2000001143","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001143","1"
KB0,"2000001144","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001144","1"
KB0,"2000001145","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001145","1"
KB0,"2000001146","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001146","1"
KB0,"2000001147","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001147","1"
KB0,"2000001148","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001148","1"
KB0,"2000001149","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001149","1"
KB0,"2000001150","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001150","1"
KB0,"2000001151","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001151","1"
KB0,"2000001152","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001152","1"
KB0,"2000001153","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001153","1"
KB0,"2000001154","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001154","1"
KB0,"2000001155","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001155","1"
KB0,"2000001156","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001156","1"
KB0,"2000001157","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001157","1"
KB0,"2000001158","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001158","1"
KB0,"2000001159","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001159","1"
KB0,"2000001160","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001160","1"
KB0,"2000001161","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001161","1"
KB0,"2000001162","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001162","1"
KB0,"2000001163","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001163","1"
KB0,"2000001164","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001164","1"
KB0,"2000001165","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001165","1"
KB0,"2000001166","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001166","1"
KB0,"2000001167","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001167","1"
KB0,"2000001168","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001168","1"
KB0,"2000001169","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001169","1"
KB0,"2000001170","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001170","1"
KB0,"2000001171","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001171","1"
KB0,"2000001172","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001172","1"
KB0,"2000001173","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001173","1"
KB0,"2000001174","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001174","1"
KB0,"2000001175","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001175","1"
KB0,"2000001176","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001176","1"
KB0,"2000001177","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001177","1"
KB0,"2000001178","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001178","1"
KB0,"2000001179","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001179","1"
KB0,"2000001180","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001180","1"
KB0,"2000001181","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001181","1"
KB0,"2000001182","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001182","1"
KB0,"2000001183","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001183","1"
KB0,"2000001184","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001184","1"
KB0,"2000001185","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001185","1"
KB0,"2000001186","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001186","1"
KB0,"2000001187","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001187","1"
KB0,"2000001188","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001188","1"
KB0,"2000001189","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001189","1"
KB0,"2000001190","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001190","1"
KB0,"2000001191","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001191","1"
KB0,"2000001192","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001192","1"
KB0,"2000001193","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001193","1"
KB0,"2000001194","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001194","1"
KB0,"2000001195","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001195","1"
KB0,"2000001196","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001196","1"
KB0,"2000001197","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001197","1"
KB0,"2000001198","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001198","1"
KB0,"2000001199","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001199","1"
KB0,"2000001200","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001200","1"
KB0,"2000001201","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001201","1"
KB0,"2000001202","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001202","1"
KB0,"2000001203","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001203","1"
KB0,"2000001204","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001204","1"
KB0,"2000001205","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001205","1"
KB0,"2000001206","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001206","1"
KB0,"2000001207","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001207","1"
KB0,"2000001208","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001208","1"
KB0,"2000001209","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001209","1"
KB0,"2000001210","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001210","1"
KB0,"2000001211","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001211","1"
KB0,"2000001212","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001212","1"
KB0,"2000001213","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001213","1"
KB0,"2000001214","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001214","1"
KB0,"2000001215","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001215","1"
KB0,"2000001216","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001216","1"
KB0,"2000001217","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001217","1"
KB0,"2000001218","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001218","1"
KB0,"2000001219","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001219","1"
KB0,"2000001220","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001220","1"
KB0,"2000001221","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001221","1"
KB0,"2000001222","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001222","1"
KB0,"2000001223","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001223","1"
KB0,"2000001224","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001224","1"
KB0,"2000001225","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001225","1"
KB0,"2000001226","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001226","1"
KB0,"2000001227","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001227","1"
KB0,"2000001228","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001228","1"
KB0,"2000001229","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001229","1"
KB0,"2000001230","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001230","1"
KB0,"2000001231","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001231","1"
KB0,"2000001232","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001232","1"
KB0,"2000001233","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001233","1"
KB0,"2000001234","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001234","1"
KB0,"2000001235","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001235","1"
KB0,"2000001236","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001236","1"
KB0,"2000001237","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001237","1"
KB0,"2000001238","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001238","1"
KB0,"2000001239","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001239","1"
KB0,"2000001240","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001240","1"
KB0,"2000001241","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001241","1"
KB0,"2000001242","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001242","1"
KB0,"2000001243","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001243","1"
KB0,"2000001244","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001244","1"
KB0,"2000001245","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001245","1"
KB0,"2000001246","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001246","1"
KB0,"2000001247","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001247","1"
KB0,"2000001248","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001248","1"
KB0,"2000001249","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001249","1"
KB0,"2000001250","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001250","1"
KB0,"2000001251","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001251","1"
KB0,"2000001252","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001252","1"
KB0,"2000001253","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001253","1"
KB0,"2000001254","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001254","1"
KB0,"2000001255","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001255","1"
KB0,"2000001256","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001256","1"
KB0,"2000001257","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001257","1"
KB0,"2000001258","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001258","1"
KB0,"2000001259","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001259","1"
KB0,"2000001260","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001260","1"
KB0,"2000001261","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001261","1"
KB0,"2000001262","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001262","1"
KB0,"2000001263","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001263","1"
KB0,"2000001264","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001264","1"
KB0,"2000001265","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001265","1"
KB0,"2000001266","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001266","1"
KB0,"2000001267","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001267","1"
KB0,"2000001268","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001268","1"
KB0,"2000001269","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001269","1"
KB0,"2000001270","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001270","1"
KB0,"2000001271","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001271","1"
KB0,"2000001272","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001272","1"
KB0,"2000001273","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001273","1"
KB0,"2000001274","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001274","1"
KB0,"2000001275","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001275","1"
KB0,"2000001276","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001276","1"
KB0,"2000001277","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001277","1"
KB0,"2000001278","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001278","1"
KB0,"2000001279","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001279","1"
KB0,"2000001280","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001280","1"
KB0,"2000001281","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001281","1"
KB0,"2000001282","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001282","1"
KB0,"2000001283","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001283","1"
KB0,"2000001284","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001284","1"
KB0,"2000001285","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001285","1"
KB0,"2000001286","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001286","1"
KB0,"2000001287","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001287","1"
KB0,"2000001288","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001288","1"
KB0,"2000001289","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001289","1"
KB0,"2000001290","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001290","1"
KB0,"2000001291","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001291","1"
KB0,"2000001292","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001292","1"
KB0,"2000001293","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001293","1"
KB0,"2000001294","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001294","1"
KB0,"2000001295","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001295","1"
KB0,"2000001296","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001296","1"
KB0,"2000001297","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001297","1"
KB0,"2000001298","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001298","1"
KB0,"2000001299","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001299","1"
KB0,"2000001300","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001300","1"
KB0,"2000001301","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001301","1"
KB0,"2000001302","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001302","1"
KB0,"2000001303","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001303","1"
