"그룹회사코드","마이데이터고객식별자","기준년월","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000977","202107","10","1030","103010","999999",15844561.829,"2021-08-01 10:00",S016217
KB0,"2000000977","202107","10","1030","103040","999999",47845471.226,"2021-08-01 10:00",S016217
KB0,"2000000977","202107","10","1030","103050","999999",31799157.877,"2021-08-01 10:00",S016217
KB0,"2000000977","202107","10","1040","104020","999999",11691890.000,"2021-08-01 10:00",S016217
KB0,"2000000977","202107","10","1050","105010","999999",7295386.023,"2021-08-01 10:00",S016217
KB0,"2000000977","202107","10","1050","105020","999999",29239761.623,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1010","101010","999999",625400.001,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1020","102010","999999",10006400.000,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1020","102020","999999",2501600.000,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1030","103010","999999",4341172.529,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1030","103040","999999",15442428.352,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1030","103050","999999",5224204.299,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1040","104020","999999",4377800.000,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1040","104030","999999",1876200.000,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1050","105010","999999",2544418.415,"2021-08-01 10:00",S016217
KB0,"2000000978","202107","10","1050","105020","999999",7025132.229,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1010","101010","999999",9623000.001,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1020","102010","999999",38492000.010,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1020","102020","999999",57738000.000,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1030","103030","999999",7981884.640,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1030","103040","999999",16189819.286,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1030","103050","999999",7721317.867,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1040","104020","999999",6736100.000,"2021-08-01 10:00",S016217
KB0,"2000000979","202107","10","1050","105010","999999",9875957.031,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1010","101010","999999",1854300.000,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1020","102010","999999",29668800.000,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1020","102020","999999",7417200.000,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1030","103010","999999",12561832.758,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1030","103040","999999",45250821.450,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1030","103050","999999",19812447.124,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1040","104020","999999",12980100.000,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1040","104030","999999",5562900.000,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1050","105010","999999",7574324.937,"2021-08-01 10:00",S016217
KB0,"2000000980","202107","10","1050","105020","999999",21037998.828,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1010","101010","999999",239900.000,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1020","102010","999999",4318200.000,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1020","102020","999999",479800.000,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1030","103010","999999",1598798.655,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1030","103040","999999",4774803.706,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1030","103050","999999",3989287.295,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1040","104020","999999",1175510.000,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1050","105010","999999",733479.799,"2021-08-01 10:00",S016217
KB0,"2000000981","202107","10","1050","105020","999999",2939784.088,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1010","101010","999999",762700.000,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1020","102010","999999",13728600.000,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1030","103010","999999",6200761.002,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1030","103030","999999",2627020.851,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1030","103040","999999",16272896.922,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1030","103050","999999",9809559.399,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1040","104020","999999",5338900.000,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1040","104030","999999",2288100.000,"2021-08-01 10:00",S016217
KB0,"2000000982","202107","10","1050","105020","999999",10135234.918,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1010","101010","999999",2366600.000,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1020","102010","999999",47332000.000,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1030","103010","999999",19472134.804,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1030","103030","999999",7416256.604,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1030","103040","999999",60774177.082,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1030","103050","999999",19606997.708,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1040","104020","999999",16566200.000,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1040","104030","999999",7099800.000,"2021-08-01 10:00",S016217
KB0,"2000000983","202107","10","1050","105020","999999",36142757.938,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1010","101010","999999",11810000.000,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1020","102010","999999",14172000.000,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1020","102020","999999",33068000.000,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1030","103010","999999",12172382.303,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1030","103040","999999",62096493.981,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1030","103050","999999",19896923.909,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1040","104010","999999",5196400.000,"2021-08-01 10:00",S016217
KB0,"2000000984","202107","10","1040","104020","999999",13227200.000,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1010","101010","999999",511400.001,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1020","102010","999999",8182400.000,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1020","102020","999999",2045600.000,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1030","103010","999999",3445125.382,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1030","103040","999999",12695177.182,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1030","103050","999999",4274143.837,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1040","104020","999999",3579800.000,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1040","104030","999999",1534200.000,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1050","105010","999999",2082698.076,"2021-08-01 10:00",S016217
KB0,"2000000985","202107","10","1050","105020","999999",5767505.787,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1010","101010","999999",1784400.000,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1020","102010","999999",5948000.000,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1020","102020","999999",5948000.000,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1030","103040","999999",12937210.532,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1030","103050","999999",8266400.189,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1040","104010","999999",951680.000,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1040","104020","999999",4758400.000,"2021-08-01 10:00",S016217
KB0,"2000000986","202107","10","1050","105020","999999",3046084.524,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1010","101010","999999",956600.001,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1020","102010","999999",19132000.000,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1030","103010","999999",8099741.257,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1030","103030","999999",3398171.726,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1030","103040","999999",22024257.377,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1030","103050","999999",8404531.487,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1040","104020","999999",4687340.000,"2021-08-01 10:00",S016217
KB0,"2000000987","202107","10","1050","105020","999999",13676075.529,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1010","101010","999999",7335000.000,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1020","102010","999999",34230000.000,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1020","102020","999999",14670000.000,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1030","103010","999999",11969895.822,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1030","103030","999999",16968032.492,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1030","103040","999999",52184546.417,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1030","103050","999999",24536799.322,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1040","104020","999999",17115000.000,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1040","104030","999999",7335000.000,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1050","105010","999999",14965875.826,"2021-08-01 10:00",S016217
KB0,"2000000988","202107","10","1050","105020","999999",22605954.989,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1010","101010","999999",8130000.000,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1020","102010","999999",24390000.000,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1020","102020","999999",16260000.000,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1030","103030","999999",3252005.073,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1030","103040","999999",11237594.130,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1040","104020","999999",4065000.000,"2021-08-01 10:00",S016217
KB0,"2000000989","202107","10","1050","105010","999999",4134590.539,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1010","101010","999999",568200.000,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1020","102010","999999",11364000.000,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1030","103010","999999",4889721.390,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1030","103030","999999",1924265.925,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1030","103040","999999",13080781.309,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1030","103050","999999",5188974.202,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1040","104020","999999",2784180.000,"2021-08-01 10:00",S016217
KB0,"2000000990","202107","10","1050","105020","999999",8099040.469,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1010","101010","999999",13563300.000,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1020","102010","999999",54253200.000,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1020","102020","999999",36168800.000,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1030","103040","999999",106311548.017,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1030","103050","999999",50843713.613,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1040","104010","999999",9946420.000,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1040","104020","999999",25318160.000,"2021-08-01 10:00",S016217
KB0,"2000000991","202107","10","1050","105020","999999",27756510.396,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1010","101010","999999",8541000.000,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1020","102010","999999",17082000.000,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1020","102020","999999",17082000.000,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1030","103030","999999",7410120.226,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1030","103040","999999",7472127.126,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1050","105010","999999",8687225.806,"2021-08-01 10:00",S016217
KB0,"2000000992","202107","10","1050","105020","999999",4352274.147,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1010","101010","999999",636300.000,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1020","102010","999999",2545200.000,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1020","102020","999999",1696800.000,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1030","103010","999999",715610.527,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1030","103030","999999",1368239.833,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1030","103040","999999",5410033.287,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1030","103050","999999",1881954.708,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1040","104020","999999",1484700.000,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1040","104030","999999",636300.000,"2021-08-01 10:00",S016217
KB0,"2000000993","202107","10","1050","105020","999999",1520689.541,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1010","101010","999999",52599.999,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1020","102010","999999",1052000.000,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1030","103010","999999",445794.515,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1030","103030","999999",169703.852,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1030","103040","999999",1223653.500,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1030","103050","999999",438979.860,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1040","104020","999999",257740.000,"2021-08-01 10:00",S016217
KB0,"2000000994","202107","10","1050","105020","999999",754251.289,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1010","101010","999999",3072500.000,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1020","102010","999999",6145000.000,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1020","102020","999999",6145000.000,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1030","103010","999999",5262607.994,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1030","103030","999999",4983017.231,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1030","103040","999999",12314146.857,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1030","103050","999999",3981353.207,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1040","104020","999999",3441200.000,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1050","105010","999999",6868350.571,"2021-08-01 10:00",S016217
KB0,"2000000995","202107","10","1050","105020","999999",2515080.051,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1010","101010","999999",405330000.000,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1020","102010","999999",1215990000.000,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1020","102020","999999",810660000.000,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1030","103030","999999",167370098.796,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1030","103040","999999",481564947.407,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1040","104020","999999",202665000.000,"2021-08-01 10:00",S016217
KB0,"2000000996","202107","10","1050","105010","999999",207992809.171,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1010","101010","999999",5770000.000,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1020","102010","999999",11540000.000,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1020","102020","999999",11540000.000,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1030","103030","999999",4507640.256,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1030","103040","999999",4493966.980,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1050","105010","999999",5921668.419,"2021-08-01 10:00",S016217
KB0,"2000000997","202107","10","1050","105020","999999",2934372.094,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1010","101010","999999",2022500.000,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1020","102010","999999",2427000.000,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1020","102020","999999",5663000.000,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1030","103010","999999",2660391.340,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1030","103040","999999",7998520.514,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1030","103050","999999",4695211.070,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1040","104010","999999",647200.000,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1040","104020","999999",3236000.000,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1050","105010","999999",5788747.124,"2021-08-01 10:00",S016217
KB0,"2000000998","202107","10","1050","105020","999999",411834.601,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1010","101010","999999",1433100.000,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1020","102010","999999",6687800.000,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1020","102020","999999",2866200.000,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1030","103010","999999",1623906.775,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1030","103040","999999",9449233.156,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1030","103050","999999",6488838.539,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1040","104020","999999",2340730.000,"2021-08-01 10:00",S016217
KB0,"2000000999","202107","10","1050","105020","999999",3910353.545,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1010","101010","999999",3503000.001,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1020","102010","999999",21018000.000,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1020","102020","999999",7006000.000,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1030","103030","999999",5926244.633,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1030","103040","999999",9206714.758,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1030","103050","999999",4450498.642,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1040","104010","999999",8407200.000,"2021-08-01 10:00",S016217
KB0,"2000001000","202107","10","1050","105010","999999",7154406.979,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1010","101010","999999",461600.001,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1020","102010","999999",9232000.000,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1030","103010","999999",3894727.094,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1030","103030","999999",1480332.283,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1030","103040","999999",10715448.755,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1030","103050","999999",6067134.166,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1040","104020","999999",2261840.000,"2021-08-01 10:00",S016217
KB0,"2000001001","202107","10","1050","105020","999999",6553405.200,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1010","101010","999999",956100.000,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1020","102010","999999",5099200.000,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1020","102020","999999",1274800.000,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1030","103010","999999",1607169.959,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1030","103040","999999",7385728.515,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1030","103050","999999",3142908.806,"2021-08-01 10:00",S016217
KB0,"2000001002","202107","10","1040","104020","999999",1561630.000,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1010","101010","999999",9014000.000,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1020","102010","999999",18028000.000,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1020","102020","999999",18028000.000,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1030","103030","999999",7565409.533,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1030","103040","999999",7050083.137,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1050","105010","999999",9232501.865,"2021-08-01 10:00",S016217
KB0,"2000001003","202107","10","1050","105020","999999",4584143.664,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1010","101010","999999",1894500.000,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1020","102010","999999",3789000.000,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1020","102020","999999",3789000.000,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1030","103010","999999",3123361.413,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1030","103030","999999",3040891.737,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1030","103040","999999",7625814.485,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1030","103050","999999",2400856.619,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1040","104020","999999",2121840.000,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1050","105010","999999",4273212.694,"2021-08-01 10:00",S016217
KB0,"2000001004","202107","10","1050","105020","999999",1547709.334,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1010","101010","999999",1061700.000,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1020","102010","999999",3539000.000,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1020","102020","999999",3539000.000,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1030","103040","999999",7606199.092,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1030","103050","999999",4820393.731,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1040","104010","999999",566240.000,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1040","104020","999999",2831200.000,"2021-08-01 10:00",S016217
KB0,"2000001005","202107","10","1050","105020","999999",1808781.022,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1010","101010","999999",4084500.000,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1020","102010","999999",6535200.000,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1020","102020","999999",9802800.000,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1030","103010","999999",5481217.514,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1030","103040","999999",17154120.941,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1030","103050","999999",8101071.059,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1040","104020","999999",4574640.000,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1050","105010","999999",10866301.470,"2021-08-01 10:00",S016217
KB0,"2000001006","202107","10","1050","105020","999999",1666741.796,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1010","101010","999999",2619300.000,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1020","102010","999999",12223400.000,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1020","102020","999999",5238600.000,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1030","103010","999999",4311341.331,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1030","103030","999999",6017300.814,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1030","103040","999999",18850710.967,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1030","103050","999999",9174517.540,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1040","104020","999999",6111700.000,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1040","104030","999999",2619300.000,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1050","105010","999999",5365601.120,"2021-08-01 10:00",S016217
KB0,"2000001007","202107","10","1050","105020","999999",8016344.336,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1010","101010","999999",3339500.001,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1020","102010","999999",13358000.001,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1020","102020","999999",20037000.000,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1030","103030","999999",2893066.376,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1030","103040","999999",5529987.043,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1030","103050","999999",2964956.765,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1040","104020","999999",2337650.000,"2021-08-01 10:00",S016217
KB0,"2000001008","202107","10","1050","105010","999999",3400056.908,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1010","101010","999999",1782000.000,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1020","102010","999999",3564000.000,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1020","102020","999999",3564000.000,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1030","103030","999999",1487382.905,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1030","103040","999999",1559884.436,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1050","105010","999999",1821553.077,"2021-08-01 10:00",S016217
KB0,"2000001009","202107","10","1050","105020","999999",912599.900,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1010","101010","999999",1528500.000,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1020","102010","999999",6114000.000,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1020","102020","999999",9171000.000,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1030","103030","999999",1296817.791,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1030","103040","999999",2571969.915,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1030","103050","999999",1259645.713,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1040","104020","999999",1069950.000,"2021-08-01 10:00",S016217
KB0,"2000001010","202107","10","1050","105010","999999",1563995.054,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1010","101010","999999",4114000.000,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1020","102010","999999",4936800.000,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1020","102020","999999",11519200.000,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1030","103010","999999",4284352.392,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1030","103040","999999",21064398.949,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1030","103050","999999",6843980.069,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1040","104010","999999",1810160.000,"2021-08-01 10:00",S016217
KB0,"2000001011","202107","10","1040","104020","999999",4607680.000,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1010","101010","999999",3455500.000,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1020","102010","999999",62199000.000,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1030","103010","999999",28204733.215,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1030","103030","999999",11696163.183,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1030","103040","999999",73449733.237,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1030","103050","999999",38711585.625,"2021-08-01 10:00",S016217
KB0,"2000001012","202107","10","1040","104020","999999",24188500.000,"2021-08-01 10:00",S016217
