"USER_ID","FIN_ASSET_SECTION_DIV","NONFIN_ASSET_SECTION_DIV","CRM_AGE_DIV","JOB_SECTION_DIV","SIDO_DIV","FINANCE_AMOUNT","CASH_AMOUNT","ACCOUNT_AMOUNT","INVEST_AMOUNT","INSURANCE_AMOUNT","ANNUITY_AMOUNT"
"2000001024","02","02","00025","03","44","43109815.557","2955000.000","29550000.000","5267908.529","2068500.000","3268407.028"
"2000001025","04","03","00050","09","31","80267905.982","958400.000","19168000.000","39620311.376","4696160.000","15825034.606"
"2000001026","06","05","00049","09","31","379225121.927","20835300.000","138902000.000","119545976.503","54171780.000","45770065.424"
"2000001027","03","02","00059","06","10","68639011.952","9193000.000","36772000.000","7421872.413","","15252139.539"
"2000001028","02","02","00055","09","46","46125633.587","3004000.000","12016000.000","17777144.693","3364480.000","9964008.894"
"2000001029","05","03","00040","07","01","181803327.251","8645400.000","57636000.000","101401107.251","14120820.000",""
"2000001030","02","02","00060","04","27","36268522.425","570400.000","11408000.000","11911464.823","2794960.000","9583697.602"
"2000001031","01","02","00049","05","01","29964102.133","2192500.000","8770000.000","9274788.864","2455600.000","7271213.269"
"2000001032","05","03","00029","05","31","222577682.896","16085500.000","64342000.000","70942426.699","18015760.000","53191996.197"
"2000001033","01","01","00039","07","10","25411203.483","1631500.000","6526000.000","10021333.428","1827280.000","5405090.055"
"2000001034","04","02","00030","07","01","88600669.295","4365000.000","17460000.000","44003984.586","8380800.000","14390884.709"
"2000001035","01","01","00025","07","21","22612619.930","1754499.999","7018000.000","6075724.294","1965040.000","5799355.637"
"2000001036","02","02","00020","07","10","41908961.662","616700.001","12334000.000","12583317.352","6167000.000","10207944.309"
"2000001037","05","03","00029","07","31","237458155.732","17325500.000","69302000.000","73610550.517","19404560.000","57815545.215"
"2000001038","01","02","00030","11","10","29968672.418","2065500.000","20655000.000","3538139.970","1445850.000","2264182.448"
"2000001039","03","02","00045","03","57","69607200.926","4916500.000","19666000.000","20847535.401","7866400.000","16310765.525"
"2000001040","02","02","00039","05","57","48834468.579","2252400.000","15016000.000","27887148.579","3678920.000",""
"2000001041","02","01","00025","05","61","37929698.017","2219000.001","8876000.000","17086026.144","2485280.000","7263391.872"
"2000001042","02","02","00059","02","01","46520868.914","2221800.000","14812000.000","25858128.914","3628940.000",""
"2000001043","01","02","00030","07","36","23553937.335","966000.000","6440000.000","7541311.089","3220000.000","5386626.246"
"2000001044","02","01","00035","07","24","32008505.537","1989000.000","15912000.000","4840895.149","4773600.000","4493010.388"
"2000001045","02","02","00049","07","10","41045832.430","579300.000","11586000.000","13418739.050","5793000.000","9668793.380"
"2000001046","02","02","00045","08","31","47611798.371","575800.000","11516000.000","23162386.650","2821420.000","9536191.721"
"2000001047","01","01","00045","06","50","16715807.510","2264000.000","9056000.000","1685450.794","","3710356.716"
"2000001048","05","04","00035","05","41","272594487.387","3847500.000","76950000.000","88976560.824","38475000.000","64345426.563"
"2000001049","05","02","00049","09","01","101110136.770","4869000.000","19476000.000","51260191.294","9348480.000","16156465.476"
"2000001050","05","03","00025","11","46","148236708.507","18683000.000","93415000.000","16587758.714","9341500.000","10209449.793"
"2000001051","05","03","00020","05","36","149893176.134","9939500.000","39758000.000","84690056.134","15505620.000",""
"2000001052","02","02","00049","07","10","34086284.573","539200.000","10784000.000","11199885.750","2642080.000","8921118.823"
"2000001053","07","05","00030","06","01","619915366.377","43248000.000","172992000.000","191456322.160","69196800.000","143022244.217"
"2000001054","02","02","00049","02","31","47794556.940","6345000.000","25380000.000","5531930.363","","10537626.577"
"2000001055","01","01","00045","05","41","10667428.816","101300.000","1823400.000","6281824.212","1013000.000","1447904.604"
"2000001056","02","02","00025","03","10","35654678.537","564500.001","11290000.000","12310315.076","2766050.000","8723813.460"
"2000001057","05","03","00059","07","01","257160421.237","11994500.000","47978000.000","134379627.289","23029440.000","39778853.948"
"2000001058","01","02","00050","07","10","29091356.263","1569300.000","10462000.000","9532514.307","4080180.000","3447361.956"
"2000001059","06","05","00055","01","01","471133544.040","5437500.000","108750000.000","239347371.298","26643750.000","90954922.742"
"2000001060","05","04","00045","07","41","272409403.921","14714400.000","98096000.000","88563372.954","38257440.000","32778190.967"
"2000001061","01","01","00045","01","46","29650620.477","1929000.000","7716000.000","11491765.724","2160480.000","6353374.753"
"2000001062","06","05","00039","08","10","374212715.390","5731299.999","114626000.000","136490058.531","28083370.000","89281986.860"
"2000001063","02","02","00039","07","41","40396312.550","611100.000","10999800.000","13913691.917","6111000.000","8760720.633"
"2000001064","03","03","00035","07","41","62027208.645","4770999.999","19084000.000","16969017.883","5343520.000","15859670.763"
"2000001065","05","03","00059","03","61","112564023.265","1601400.000","32028000.000","36245789.626","16014000.000","26674833.639"
"2000001066","04","02","00035","07","54","74569111.301","9998000.000","39992000.000","8139398.830","","16439712.471"
"2000001067","02","02","00035","07","21","33785497.327","512500.000","9225000.000","11524330.489","5125000.000","7398666.838"
"2000001068","05","03","00025","07","50","140968043.008","8727999.999","69824000.000","22180615.103","20947200.000","19288227.906"
"2000001069","02","02","00045","11","01","40902008.616","2861000.000","11444000.000","12529767.368","4577600.000","9489641.248"
"2000001070","01","02","00030","06","01","24039599.168","1275000.000","8500000.000","8421454.376","2082500.000","3760644.792"
"2000001071","05","03","00045","10","54","138960705.731","7580400.000","50536000.000","44582312.325","19709040.000","16552953.406"
"2000001072","02","02","00059","08","10","34549143.320","549000.000","10980000.000","11938269.876","2690100.000","8391773.444"
"2000001073","03","03","00060","01","57","61689461.219","7879000.000","39395000.000","6096821.162","3939500.000","4379140.057"
"2000001074","03","02","00025","04","10","53623148.069","6795000.000","33975000.000","5731320.742","3397500.000","3724327.327"
"2000001075","05","03","00050","04","61","236429184.042","14828499.999","118628000.000","34679523.016","35588400.000","32704761.027"
"2000001076","03","02","00039","07","54","53537247.883","800799.999","16016000.000","15499306.675","8008000.000","13213141.209"
"2000001077","03","03","00035","07","10","57579426.258","4012000.000","16048000.000","16472699.251","7703040.000","13343687.007"
"2000001078","01","01","00029","09","10","26576476.527","1461000.000","9740000.000","8328790.594","3798600.000","3248085.933"
"2000001079","02","02","00045","07","01","39303138.634","2764500.000","11058000.000","11141205.900","5307840.000","9031592.734"
"2000001080","02","02","00029","01","21","47808505.006","2299800.000","15332000.000","16634213.190","7666000.000","5876491.816"
"2000001081","00","01","00025","06","36","9558677.486","590499.999","4724000.000","1510251.103","1417200.000","1316726.384"
"2000001082","05","03","00050","11","10","153143263.281","7367700.000","49118000.000","53083936.726","24559000.000","19014626.555"
"2000001083","01","01","00030","05","41","16150923.062","1133500.000","4534000.000","4900327.371","1813600.000","3769495.691"
"2000001084","05","03","00055","09","21","267222736.808","14183700.000","94558000.000","90007301.787","36877620.000","31596115.021"
"2000001085","05","03","00030","01","21","166668831.404","2464899.999","49298000.000","49140495.714","24649000.000","41116435.691"
"2000001086","02","02","00045","05","41","49615773.073","584400.000","11688000.000","24749129.422","2863560.000","9730683.651"
"2000001087","02","02","00025","02","21","30716503.405","1959000.000","13060000.000","12497803.405","3199700.000",""
"2000001088","00","00","00055","02","10","3216897.049","246500.001","986000.000","886016.476","276080.000","822300.572"
"2000001089","02","02","00049","07","10","42736882.069","5394000.000","26970000.000","4734175.305","2697000.000","2941706.764"
"2000001090","02","02","00039","08","31","45413856.626","3123000.000","31230000.000","5437682.515","2186100.000","3437074.111"
"2000001091","01","01","00025","07","01","16509163.089","202700.000","4054000.000","7888837.314","993230.000","3370395.775"
"2000001092","05","03","00040","08","54","144488347.753","5533800.000","36892000.000","74213928.277","17708160.000","10140459.476"
"2000001093","03","02","00040","08","27","55990962.873","3902500.000","15610000.000","17331407.643","6244000.000","12903055.230"
"2000001094","05","03","00029","07","10","155060127.573","2349100.000","42283800.000","53124959.024","23491000.000","33811268.549"
"2000001095","05","03","00025","07","57","183212089.670","12008500.000","48034000.000","70212992.710","13449520.000","39507076.960"
"2000001096","02","02","00029","09","34","35606093.199","4529000.000","22645000.000","3655396.541","2264500.000","2512196.658"
"2000001097","02","02","00040","07","50","46259084.829","6166000.000","24664000.000","5198956.893","","10230127.936"
"2000001098","02","02","00055","10","10","45599865.487","2880000.000","23040000.000","6415914.933","6912000.000","6351950.554"
"2000001099","03","02","00029","07","57","60615245.674","4160000.001","41600000.001","7319039.629","2912000.000","4624206.043"
"2000001100","05","04","00045","06","10","248665026.824","10343700.000","68958000.000","77861813.273","34479000.000","57022513.551"
"2000001101","05","04","00060","09","41","283126018.455","27219500.000","108878000.000","104566098.455","42462420.000",""
"2000001102","02","02","00060","05","10","33175504.347","515199.999","10304000.000","11822068.571","2524480.000","8009755.777"
"2000001103","01","01","00059","13","10","14533696.189","1391000.000","5564000.000","5408736.189","2169960.000",""
"2000001104","05","04","00039","07","01","191508188.135","10333800.000","68892000.000","65075442.779","16878540.000","30328405.356"
"2000001105","02","02","00055","07","10","49803729.129","3628500.000","14514000.000","15499427.490","4063920.000","12097881.639"
"2000001106","02","02","00055","07","41","41708658.284","505299.999","10106000.000","17656955.452","5053000.000","8387402.833"
"2000001107","03","03","00039","07","31","60840282.386","916500.000","16497000.000","21162137.631","9165000.000","13099644.755"
"2000001108","03","02","00055","08","01","50443725.783","6858000.000","27432000.000","4933233.200","","11220492.583"
"2000001109","05","04","00030","07","34","266695009.777","14752500.000","98350000.000","85635655.443","24095750.000","43861104.334"
"2000001110","06","05","00030","03","10","302100567.430","19376100.000","129174000.000","121902837.430","31647630.000",""
"2000001111","01","01","00035","05","01","24030502.138","3016000.000","15080000.000","2748551.181","1508000.000","1677950.957"
"2000001112","01","01","00060","02","36","14985281.399","657900.000","4386000.000","8866811.399","1074570.000",""
"2000001113","06","04","00069","08","46","323403407.937","4646100.000","92922000.000","103359870.635","46461000.000","76014437.302"
"2000001114","02","02","00030","08","01","34267962.643","2193600.000","14624000.000","13867482.643","3582880.000",""
"2000001115","02","02","00029","09","57","45432142.700","3177000.000","12708000.000","13865054.444","5083200.000","10598888.256"
"2000001116","04","03","00035","12","01","73273333.629","4071300.000","27142000.000","23532872.186","6649790.000","11877371.443"
"2000001117","05","04","00049","11","50","282359301.779","19291000.000","77164000.000","84021457.297","37038720.000","64844124.482"
"2000001118","05","03","00055","03","01","199526156.570","2374600.000","47492000.000","98509165.089","11635540.000","39514851.481"
"2000001119","01","01","00039","07","50","14782659.050","1969000.000","7876000.000","1697801.748","","3239857.302"
"2000001120","05","03","00030","07","21","142592707.470","9850500.000","98505000.000","16489881.350","6895350.000","10851976.120"
"2000001121","01","00","00039","08","21","10977853.611","455400.000","3036000.000","3448937.793","1518000.000","2519515.818"
"2000001122","03","02","00055","11","21","66390998.929","8926000.000","35704000.000","7079094.012","","14681904.917"
"2000001123","02","02","00030","02","10","47407336.902","3482000.000","13928000.000","14584815.536","3899840.000","11512681.366"
"2000001124","01","02","00029","07","10","19954472.498","1073100.000","7154000.000","6596374.463","2790060.000","2340938.035"
"2000001125","04","03","00045","07","10","84388166.050","3523200.000","23488000.000","26248542.396","11744000.000","19384423.654"
"2000001126","03","03","00025","05","50","66805168.672","8857000.000","35428000.000","7844983.456","","14675185.216"
"2000001127","03","03","00040","08","46","65404046.454","3528000.000","23520000.000","20627308.295","11289600.000","6439138.159"
"2000001128","06","04","00059","07","36","395890376.012","22679499.999","90718000.000","182309937.601","25401040.000","74781898.412"
"2000001129","04","03","00059","07","41","95721301.721","12679000.000","50716000.000","11255293.247","","21071008.474"
"2000001130","05","03","00059","13","34","124686246.833","15944000.000","79720000.000","12250284.535","7972000.000","8799962.298"
"2000001131","03","02","00035","07","41","68876435.987","4813500.000","48135000.000","7207851.885","3369450.000","5350634.102"
"2000001132","01","02","00049","13","24","23323221.990","1484400.000","9896000.000","9518301.990","2424520.000",""
"2000001133","02","02","00025","08","54","48966521.389","6151000.000","30755000.000","5569713.814","3075500.000","3415307.575"
"2000001134","03","02","00055","02","01","57856872.989","2419200.000","16128000.000","17746054.547","8064000.000","13499618.442"
"2000001135","02","02","00060","04","01","48469986.077","772400.000","15448000.000","15774365.912","3784760.000","12690460.165"
"2000001136","01","01","00030","08","21","13890471.667","215300.001","4306000.000","4953584.816","1054970.000","3360616.850"
"2000001137","01","01","00040","05","36","10544054.347","499800.000","3332000.000","5895914.347","816340.000",""
"2000001138","01","01","00025","05","24","14583581.034","1946000.000","7784000.000","1636721.295","","3216859.739"
"2000001139","03","02","00039","05","36","57916983.537","2124900.000","14166000.000","30885785.838","6799680.000","3940617.699"
"2000001140","02","02","00030","09","10","47478924.883","680900.000","13618000.000","15175134.130","6809000.000","11195890.753"
"2000001141","06","03","00035","12","01","335756969.296","20963499.999","167708000.000","50950401.112","50312400.000","45822668.185"
"2000001142","05","05","00039","06","54","287684747.490","27213500.000","108854000.000","109164187.490","42453060.000",""
"2000001143","05","03","00040","07","10","136379889.239","5646900.000","37646000.000","43226955.545","18823000.000","31037033.694"
"2000001144","02","02","00045","02","24","49461162.827","2390400.000","15936000.000","17089101.851","7968000.000","6077660.976"
"2000001145","02","02","00030","04","50","43127612.200","1800300.000","12002000.000","13480538.652","6001000.000","9843773.548"
"2000001146","02","02","00059","07","41","34312723.514","3203000.000","12812000.000","13301043.514","4996680.000",""
"2000001147","05","03","00059","09","10","117315907.110","11279500.000","45118000.000","43322387.110","17596020.000",""
"2000001148","03","02","00035","11","01","67651499.848","940700.000","18814000.000","22944658.286","9407000.000","15545141.562"
"2000001149","02","02","00039","07","10","39706306.063","562000.000","11240000.000","12987989.462","5620000.000","9296316.601"
"2000001150","03","02","00030","09","01","59204949.727","1880400.000","12536000.000","35714819.269","4889040.000","4184690.458"
"2000001151","02","02","00049","02","46","35537825.427","1702800.000","11352000.000","12407985.504","5676000.000","4399039.923"
"2000001152","01","02","00020","07","54","21829053.326","1588000.000","6352000.000","6821096.684","1778560.000","5289396.642"
"2000001153","02","02","00029","13","01","43263716.491","5745000.000","22980000.000","5019805.434","","9518911.057"
"2000001154","01","00","00049","04","46","16907783.231","878499.999","7028000.000","4949516.662","2108400.000","1943366.570"
"2000001155","05","03","00035","04","24","116890326.849","7659000.000","30636000.000","41198718.364","12254400.000","25142208.485"
"2000001156","01","01","00045","13","01","27537578.924","402600.000","8052000.000","8483462.041","4026000.000","6573516.883"
"2000001157","00","00","00055","07","10","4835459.577","376500.000","1506000.000","1305958.456","421680.000","1225321.121"
"2000001158","03","02","00039","07","10","59181005.775","2858400.000","19056000.000","32597885.775","4668720.000",""
"2000001159","05","04","00065","04","21","296098054.043","4657200.000","93144000.000","99126073.146","22820280.000","76350500.897"
"2000001160","01","01","00030","07","10","13167124.662","761000.001","7610000.001","3424218.132","532700.000","839206.528"
"2000001161","06","04","00030","09","10","367348159.316","19784700.000","131898000.000","121065204.798","51440220.000","43160034.518"
"2000001162","05","03","00029","05","01","153886790.552","8326200.000","55508000.000","50059062.131","21648120.000","18345408.421"
"2000001163","03","02","00059","07","10","54980368.683","2914800.000","19432000.000","17948971.867","9327360.000","5357236.816"
"2000001164","00","00","00035","07","10","2745706.610","172200.000","1148000.000","1144246.610","281260.000",""
"2000001165","02","02","00039","03","63","45007163.895","671800.000","12092400.000","15787849.209","6718000.000","9737114.686"
"2000001166","03","02","00035","07","21","57208740.918","914900.000","18298000.000","18463251.686","4483010.000","15049579.232"
"2000001167","03","02","00039","07","50","51450332.904","725000.000","14500000.000","16850572.148","7250000.000","12124760.756"
"2000001168","03","02","00025","04","57","61048594.367","7631000.000","38155000.000","7264602.685","3815500.000","4182491.682"
"2000001169","02","02","00050","07","01","37046966.686","2633000.000","10532000.000","10134853.825","5055360.000","8691752.861"
"2000001170","06","03","00045","09","10","305661318.746","4291200.000","85824000.000","101863031.046","42912000.000","70771087.700"
"2000001171","02","02","00045","07","46","33874413.150","4253000.000","21265000.000","3875517.718","2126500.000","2354395.432"
"2000001172","07","05","00050","08","01","538449937.733","29373999.999","117496000.000","260705051.736","32898880.000","97976005.998"
"2000001173","03","03","00045","07","01","50318459.668","753300.000","13559400.000","17662641.156","7533000.000","10810118.512"
"2000001174","02","02","00039","01","01","35595130.831","1917900.000","12786000.000","12129926.703","3132570.000","5628734.128"
"2000001175","01","01","00029","08","10","29568518.437","1685499.999","6742000.000","13621205.521","1887760.000","5632052.917"
"2000001176","05","03","00045","02","24","228557060.216","2743400.000","54868000.000","111539855.767","13442660.000","45963144.449"
"2000001177","03","02","00030","06","36","56323280.468","848100.000","15265800.000","19533665.387","8481000.000","12194715.081"
"2000001178","05","03","00055","04","10","191677628.411","14898999.999","59596000.000","51250840.059","16686880.000","49244908.353"
"2000001179","03","02","00029","07","30","58962858.949","4079499.999","40794999.999","6747417.863","2855650.000","4485291.088"
"2000001180","03","02","00050","07","61","60888949.583","722700.000","14454000.000","30287704.511","3541230.000","11883315.072"
"2000001181","02","02","00039","07","46","47122473.832","764500.000","15290000.000","14877973.282","3746050.000","12443950.550"
"2000001182","05","03","00050","07","46","176169155.281","10938500.001","87508000.000","27224419.618","26252400.000","24245835.662"
"2000001183","02","02","00020","09","01","39210679.468","625100.000","12502000.000","12696804.338","3062990.000","10323785.130"
"2000001184","03","02","00020","02","01","54051441.701","2901300.000","19342000.000","17170264.729","9284160.000","5353716.972"
"2000001185","02","02","00020","01","24","34208868.947","2591000.001","10364000.000","9691130.191","2901920.000","8660818.755"
"2000001186","02","02","00020","11","36","33723482.437","531300.000","10626000.000","11254559.152","2603370.000","8708253.285"
"2000001187","04","02","00030","06","10","85022625.718","3737000.000","14948000.000","46742625.877","7175040.000","12419959.841"
"2000001188","05","03","00025","04","01","105669072.798","1606500.000","28917000.000","35819091.089","16065000.000","23261481.709"
"2000001189","02","02","00029","07","10","33690786.008","4268000.000","21340000.000","3588440.080","2134000.000","2360345.928"
"2000001190","05","04","00040","08","10","199393232.231","12430200.000","82868000.000","83792372.231","20302660.000",""
"2000001191","04","03","00030","08","10","82052944.475","4441500.000","29610000.000","26569434.100","11547900.000","9884110.375"
"2000001192","01","01","00049","07","10","25308975.504","2370500.000","9482000.000","9758495.504","3697980.000",""
"2000001193","03","03","00059","07","10","61618851.148","2556300.000","17042000.000","19302715.372","8521000.000","14196835.776"
"2000001194","05","03","00030","08","10","255874546.228","19985499.999","79942000.000","68130232.967","22383760.000","65433053.262"
"2000001195","02","02","00049","10","10","45681305.022","643800.000","12876000.000","15169094.161","6438000.000","10554410.861"
"2000001196","03","02","00045","11","10","52151461.983","821900.000","16438000.000","17292876.570","4027310.000","13571375.413"
"2000001197","04","03","00029","03","10","89745204.873","6921000.000","27684000.000","24657113.244","7751520.000","22731571.629"
"2000001198","05","03","00030","07","41","121410817.600","5794200.000","38628000.000","67524757.600","9463860.000",""
"2000001199","05","03","00059","07","41","173065060.564","2573500.000","46323000.000","61978744.890","25735000.000","36454815.674"
"2000001200","01","02","00030","06","27","20309673.907","954900.000","6366000.000","7356040.601","3183000.000","2449733.306"
"2000001201","01","02","00030","11","46","17326681.028","943200.000","6288000.000","5554598.997","2452320.000","2088562.031"
"2000001202","02","02","00020","04","44","41319529.213","609800.001","12196000.000","12387473.733","6098000.000","10028255.479"
"2000001203","02","02","00035","07","01","31563424.420","1686600.000","11244000.000","10952746.075","2754780.000","4925298.345"
"2000001204","03","02","00025","04","01","52420678.541","6596000.000","32980000.000","5891608.297","3298000.000","3655070.244"
"2000001205","04","02","00035","04","01","70298100.566","8896000.000","44480000.000","7539572.155","4448000.000","4934528.411"
"2000001206","03","03","00055","08","57","58988939.226","7436000.000","37180000.000","6575241.801","3718000.000","4079697.425"
"2000001207","01","01","00025","04","27","20013924.346","1274700.000","8498000.000","8159214.346","2082010.000",""
"2000001208","02","02","00040","08","01","31504680.168","2406000.000","9624000.000","8840765.672","2694720.000","7939194.496"
"2000001209","04","02","00029","08","01","70195843.379","4951500.000","19806000.000","19556888.466","9506880.000","16374574.913"
"2000001210","01","02","00029","01","30","23524850.628","1625000.001","16250000.001","2676976.029","1137500.000","1835374.597"
"2000001211","04","03","00045","02","57","82559231.642","3846500.000","15386000.000","43126812.189","7385280.000","12814639.453"
"2000001212","03","02","00045","03","01","53097576.310","3766000.000","15064000.000","15849789.681","6025600.000","12392186.629"
"2000001213","01","01","00029","07","10","25190720.076","2390000.000","9560000.000","9512320.076","3728400.000",""
"2000001214","05","03","00029","04","36","142269675.624","10092500.000","40370000.000","42680322.775","16148000.000","32978852.849"
"2000001215","05","03","00059","03","10","178770054.632","22862000.000","114310000.000","17624002.634","11431000.000","12543051.998"
"2000001216","06","04","00030","09","44","406043250.732","23442999.999","234429999.990","105907983.880","16410100.000","25852166.863"
"2000001217","03","02","00049","11","41","64528007.675","8155000.000","40775000.000","7041854.043","4077500.000","4478653.632"
"2000001218","05","03","00025","13","01","105336236.869","7990500.000","31962000.000","29764766.968","8949360.000","26669609.901"
"2000001219","01","01","00059","07","41","29316614.004","2233500.000","8934000.000","8238346.671","2501520.000","7409247.333"
"2000001220","02","01","00025","05","10","40141715.705","2495000.001","19960000.000","6201361.947","5988000.000","5497353.757"
"2000001221","05","03","00055","06","44","107248101.933","1560300.000","31206000.000","33036010.138","15603000.000","25842791.795"
"2000001222","02","02","00039","02","57","30899455.680","1718400.000","11456000.000","9436902.480","4467840.000","3820313.200"
"2000001223","02","02","00055","07","01","31844489.040","2266000.000","9064000.000","9491681.484","3625600.000","7397207.556"
"2000001224","05","03","00035","07","41","261208650.073","14126400.000","94176000.000","89030401.909","23073120.000","40802728.164"
"2000001225","01","01","00025","13","10","15636827.548","1487000.000","5948000.000","5882107.548","2319720.000",""
"2000001226","05","03","00069","07","10","250578985.723","14637000.000","146370000.000","62908965.380","10245900.000","16417120.343"
"2000001227","02","02","00029","05","01","41185324.386","610100.001","12202000.000","12192979.034","6101000.000","10079245.351"
"2000001228","04","02","00035","11","57","84369128.973","997500.000","19950000.000","41990998.421","4887750.000","16542880.552"
"2000001229","01","01","00030","04","57","27676668.058","1941000.000","7764000.000","7844349.439","3726720.000","6400598.619"
"2000001230","01","01","00030","07","36","19392369.459","914700.000","6098000.000","10885659.459","1494010.000",""
"2000001231","01","02","00039","08","10","27829570.200","1721400.000","11476000.000","11820550.200","2811620.000",""
"2000001232","07","04","00029","07","24","640517382.660","29927500.000","119710000.000","334757930.416","57460800.000","98661152.244"
"2000001233","01","02","00025","07","10","23615410.645","1261200.000","8408000.000","8147735.635","2059960.000","3738515.010"
"2000001234","02","02","00050","09","41","45821452.815","3245000.000","12980000.000","13641014.274","5192000.000","10763438.541"
"2000001235","03","02","00040","08","21","51803870.083","3997500.000","15990000.000","13981584.336","4477200.000","13357585.747"
"2000001236","05","03","00029","07","24","105993326.542","1583600.001","31672000.000","30673651.613","15836000.000","26228074.928"
"2000001237","01","02","00050","07","21","21295146.625","304900.000","6098000.000","6829812.282","3049000.000","5013434.343"
"2000001238","02","02","00029","07","01","31603869.813","1696800.000","11312000.000","10399799.235","4411680.000","3783590.578"
"2000001239","02","02","00040","01","61","38838897.674","2843500.000","11374000.000","12075676.546","3184720.000","9361001.128"
"2000001240","01","01","00035","03","10","17854228.817","276800.000","4982400.000","5850907.540","2768000.000","3976121.277"
"2000001241","01","01","00035","03","10","29692864.770","1249800.000","8332000.000","9068856.064","4166000.000","6876208.706"
"2000001242","02","02","00059","09","27","35689736.271","525099.999","10502000.000","10780355.401","5251000.000","8631280.871"
"2000001243","03","03","00049","09","01","60470708.397","3270900.000","21806000.000","18800254.560","10466880.000","6126673.837"
"2000001244","02","02","00040","13","10","45542360.253","3210000.000","12840000.000","12581641.633","6163200.000","10747518.620"
"2000001245","06","04","00029","11","54","306107968.217","14317800.000","95452000.000","111327173.194","47726000.000","37284995.023"
"2000001246","01","02","00049","05","36","27200206.416","1150500.000","7670000.000","8174409.818","3835000.000","6370296.598"
"2000001247","02","02","00050","13","46","47196567.860","2528700.000","16858000.000","16243457.245","4130210.000","7436200.615"
"2000001248","01","01","00040","09","10","24574942.319","1312500.000","8750000.000","8450849.914","2143750.000","3917842.405"
"2000001249","04","02","00050","07","21","72104961.503","9726000.000","38904000.000","7349074.388","","16125887.115"
"2000001250","00","01","00025","13","10","7928935.406","430200.000","2868000.000","2556761.501","1118520.000","955453.905"
"2000001251","00","01","00030","02","27","7988606.345","115500.000","2310000.000","2512717.940","1155000.000","1895388.405"
"2000001252","02","02","00059","13","54","41052733.088","1936800.000","12912000.000","14714377.671","6456000.000","5033555.417"
"2000001253","03","02","00029","09","41","55643449.869","2114700.000","14098000.000","28761484.045","6767040.000","3902225.824"
"2000001254","03","02","00040","09","54","50338758.128","3126000.000","25008000.000","7828459.929","7502400.000","6873898.199"
"2000001255","02","02","00029","07","41","34802885.233","2667999.999","10672000.000","9655192.967","2988160.000","8819532.267"
"2000001256","05","03","00030","07","10","165778783.482","20802000.000","104010000.000","19164323.944","10401000.000","11401459.538"
"2000001257","02","02","00040","07","21","40763184.281","2675000.000","10700000.000","15476999.897","2996000.000","8915184.384"
"2000001258","02","02","00055","08","01","41210396.531","2852499.999","28524999.999","4665319.721","1996750.000","3170826.812"
"2000001259","02","01","00025","10","34","31365177.686","489699.999","9794000.000","11068682.961","2399530.000","7613264.726"
"2000001260","03","02","00025","07","01","57793127.117","905600.000","18112000.000","19271136.005","4437440.000","15066951.112"
"2000001261","02","02","00029","03","21","36840684.892","2702500.000","10810000.000","11399423.190","3026800.000","8901961.702"
"2000001262","00","00","00035","07","50","1466255.532","90500.001","724000.000","233757.899","217200.000","200797.632"
"2000001263","06","03","00039","06","10","307000576.985","23936000.001","95744000.000","81460181.459","26808320.000","79052075.525"
"2000001264","01","02","00050","07","31","22962089.033","1239900.000","8266000.000","7762985.940","2025170.000","3668033.093"
"2000001265","03","02","00055","07","01","52491179.998","833000.000","16660000.000","17079542.618","4081700.000","13836937.380"
"2000001266","03","02","00045","13","10","60133368.390","4674000.000","18696000.000","16250720.715","5234880.000","15277767.675"
"2000001267","05","04","00025","07","10","279237414.823","20405500.000","81622000.000","87022759.427","22854160.000","67332995.396"
"2000001268","02","02","00035","01","10","45572489.993","2459100.000","16394000.000","14335099.056","7869120.000","4515170.937"
"2000001269","02","02","00039","07","01","45107216.379","572700.000","11454000.000","17986591.495","5727000.000","9366924.884"
"2000001270","02","01","00040","06","21","31873798.897","1971500.001","15772000.000","5076383.539","4731600.000","4322315.357"
"2000001271","02","02","00050","08","01","33452023.156","1800300.000","12002000.000","10589791.213","5760960.000","3298971.943"
"2000001272","02","02","00039","10","10","42420491.613","3028000.000","12112000.000","11379769.490","5813760.000","10086962.123"
"2000001273","05","03","00035","10","01","192370915.739","14799500.001","59198000.000","52591286.057","16575440.000","49206689.681"
"2000001274","05","03","00029","05","01","101894482.810","7281000.000","29124000.000","29771412.884","11649600.000","24068469.926"
"2000001275","04","02","00025","01","54","70025465.659","2068500.000","13790000.000","44765898.303","3378550.000","6022517.356"
"2000001276","02","02","00039","07","21","37911154.893","569500.000","10251000.000","13271881.390","5695000.000","8123773.503"
"2000001277","03","02","00029","07","24","66229058.607","782700.000","15654000.000","33066214.502","3835230.000","12890914.105"
"2000001278","02","01","00025","04","10","30009817.541","363999.999","7280000.000","12691613.536","3640000.000","6034204.006"
"2000001279","03","02","00039","03","50","64690430.584","4929500.001","19718000.000","18337783.363","5521040.000","16184107.220"
"2000001280","05","03","00039","05","46","129105223.055","1376600.001","27532000.000","72113474.199","6745340.000","21337808.855"
"2000001281","05","04","00055","03","50","243975796.500","11607600.000","77384000.000","86155246.427","38692000.000","30136950.073"
"2000001282","02","02","00040","07","44","44158953.120","555300.000","11106000.000","17753034.142","5553000.000","9191618.978"
"2000001283","03","02","00020","07","01","60710644.075","3695499.999","29564000.000","10398888.589","8869200.000","8183055.487"
"2000001284","03","02","00030","09","27","59637618.055","4192500.000","16770000.000","16852830.491","8049600.000","13772687.564"
