"그룹회사코드","마이데이터고객식별자","기준년월일","금융자산집계금액","비금융자산집계금액","부채집계금액","현금자산집계금액","예금자산집계금액","투자자산집계금액","보험자산집계금액","연금자산집계금액","전월대비금융자산증감비율","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001060","20210826",272409403.921,,,14714400.000,98096000.000,88563372.954,38257440.000,32778190.967,-23.00000,"2021-08-26 20:24:33",S016217
KB0,"2000001061","20210826",29650620.477,,,1929000.000,7716000.000,11491765.724,2160480.000,6353374.753,-13.87000,"2021-08-26 20:24:33",S016217
KB0,"2000001062","20210826",374212715.390,,,5731299.999,114626000.000,136490058.531,28083370.000,89281986.860,-22.89000,"2021-08-26 20:24:33",S016217
KB0,"2000001063","20210826",40396312.550,,,611100.000,10999800.000,13913691.917,6111000.000,8760720.633,-23.85000,"2021-08-26 20:24:33",S016217
KB0,"2000001064","20210826",62027208.645,,,4770999.999,19084000.000,16969017.883,5343520.000,15859670.763,-19.91000,"2021-08-26 20:24:33",S016217
KB0,"2000001065","20210826",112564023.265,,,1601400.000,32028000.000,36245789.626,16014000.000,26674833.639,-24.67000,"2021-08-26 20:24:33",S016217
KB0,"2000001066","20210826",74569111.301,,,9998000.000,39992000.000,8139398.830,,16439712.471,-8.99000,"2021-08-26 20:24:33",S016217
KB0,"2000001067","20210826",33785497.327,,,512500.000,9225000.000,11524330.489,5125000.000,7398666.838,-24.60000,"2021-08-26 20:24:33",S016217
KB0,"2000001068","20210826",140968043.008,,,8727999.999,69824000.000,22180615.103,20947200.000,19288227.906,-12.19000,"2021-08-26 20:24:33",S016217
KB0,"2000001069","20210826",40902008.616,,,2861000.000,11444000.000,12529767.368,4577600.000,9489641.248,-20.97000,"2021-08-26 20:24:33",S016217
KB0,"2000001070","20210826",24039599.168,,,1275000.000,8500000.000,8421454.376,2082500.000,3760644.792,-21.55000,"2021-08-26 20:24:33",S016217
KB0,"2000001071","20210826",138960705.731,,,7580400.000,50536000.000,44582312.325,19709040.000,16552953.406,-23.31000,"2021-08-26 20:24:33",S016217
KB0,"2000001072","20210826",34549143.320,,,549000.000,10980000.000,11938269.876,2690100.000,8391773.444,-25.65000,"2021-08-26 20:24:33",S016217
KB0,"2000001073","20210826",61689461.219,,,7879000.000,39395000.000,6096821.162,3939500.000,4379140.057,-9.28000,"2021-08-26 20:24:33",S016217
KB0,"2000001074","20210826",53623148.069,,,6795000.000,33975000.000,5731320.742,3397500.000,3724327.327,-8.62000,"2021-08-26 20:24:33",S016217
KB0,"2000001075","20210826",236429184.042,,,14828499.999,118628000.000,34679523.016,35588400.000,32704761.027,-13.37000,"2021-08-26 20:24:33",S016217
KB0,"2000001076","20210826",53537247.883,,,800799.999,16016000.000,15499306.675,8008000.000,13213141.209,-21.77000,"2021-08-26 20:24:33",S016217
KB0,"2000001077","20210826",57579426.258,,,4012000.000,16048000.000,16472699.251,7703040.000,13343687.007,-19.28000,"2021-08-26 20:24:33",S016217
KB0,"2000001078","20210826",26576476.527,,,1461000.000,9740000.000,8328790.594,3798600.000,3248085.933,-23.14000,"2021-08-26 20:24:33",S016217
KB0,"2000001079","20210826",39303138.634,,,2764500.000,11058000.000,11141205.900,5307840.000,9031592.734,-19.83000,"2021-08-26 20:24:34",S016217
KB0,"2000001080","20210826",47808505.006,,,2299800.000,15332000.000,16634213.190,7666000.000,5876491.816,-25.52000,"2021-08-26 20:24:34",S016217
KB0,"2000001081","20210826",9558677.486,,,590499.999,4724000.000,1510251.103,1417200.000,1316726.384,-11.70000,"2021-08-26 20:24:34",S016217
KB0,"2000001082","20210826",153143263.281,,,7367700.000,49118000.000,53083936.726,24559000.000,19014626.555,-24.55000,"2021-08-26 20:24:34",S016217
KB0,"2000001083","20210826",16150923.062,,,1133500.000,4534000.000,4900327.371,1813600.000,3769495.691,-20.21000,"2021-08-26 20:24:34",S016217
KB0,"2000001084","20210826",267222736.808,,,14183700.000,94558000.000,90007301.787,36877620.000,31596115.021,-21.93000,"2021-08-26 20:24:34",S016217
KB0,"2000001085","20210826",166668831.404,,,2464899.999,49298000.000,49140495.714,24649000.000,41116435.691,-22.45000,"2021-08-26 20:24:34",S016217
KB0,"2000001086","20210826",49615773.073,,,584400.000,11688000.000,24749129.422,2863560.000,9730683.651,-0.38000,"2021-08-26 20:24:34",S016217
KB0,"2000001087","20210826",30716503.405,,,1959000.000,13060000.000,12497803.405,3199700.000,,-28.16000,"2021-08-26 20:24:34",S016217
KB0,"2000001088","20210826",3216897.049,,,246500.001,986000.000,886016.476,276080.000,822300.572,-19.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001089","20210826",42736882.069,,,5394000.000,26970000.000,4734175.305,2697000.000,2941706.764,-8.65000,"2021-08-26 20:24:34",S016217
KB0,"2000001090","20210826",45413856.626,,,3123000.000,31230000.000,5437682.515,2186100.000,3437074.111,-9.01000,"2021-08-26 20:24:34",S016217
KB0,"2000001091","20210826",16509163.089,,,202700.000,4054000.000,7888837.314,993230.000,3370395.775,-3.54000,"2021-08-26 20:24:34",S016217
KB0,"2000001092","20210826",144488347.753,,,5533800.000,36892000.000,74213928.277,17708160.000,10140459.476,3.43000,"2021-08-26 20:24:34",S016217
KB0,"2000001093","20210826",55990962.873,,,3902500.000,15610000.000,17331407.643,6244000.000,12903055.230,-20.78000,"2021-08-26 20:24:34",S016217
KB0,"2000001094","20210826",155060127.573,,,2349100.000,42283800.000,53124959.024,23491000.000,33811268.549,-24.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001095","20210826",183212089.670,,,12008500.000,48034000.000,70212992.710,13449520.000,39507076.960,-13.55000,"2021-08-26 20:24:34",S016217
KB0,"2000001096","20210826",35606093.199,,,4529000.000,22645000.000,3655396.541,2264500.000,2512196.658,-9.38000,"2021-08-26 20:24:34",S016217
KB0,"2000001097","20210826",46259084.829,,,6166000.000,24664000.000,5198956.893,,10230127.936,-7.99000,"2021-08-26 20:24:34",S016217
KB0,"2000001098","20210826",45599865.487,,,2880000.000,23040000.000,6415914.933,6912000.000,6351950.554,-12.61000,"2021-08-26 20:24:34",S016217
KB0,"2000001099","20210826",60615245.674,,,4160000.001,41600000.001,7319039.629,2912000.000,4624206.043,-8.93000,"2021-08-26 20:24:34",S016217
KB0,"2000001100","20210826",248665026.824,,,10343700.000,68958000.000,77861813.273,34479000.000,57022513.551,-20.72000,"2021-08-26 20:24:34",S016217
KB0,"2000001101","20210826",283126018.455,,,27219500.000,108878000.000,104566098.455,42462420.000,,-28.02000,"2021-08-26 20:24:34",S016217
KB0,"2000001102","20210826",33175504.347,,,515199.999,10304000.000,11822068.571,2524480.000,8009755.777,-24.06000,"2021-08-26 20:24:34",S016217
KB0,"2000001103","20210826",14533696.189,,,1391000.000,5564000.000,5408736.189,2169960.000,,-26.26000,"2021-08-26 20:24:34",S016217
KB0,"2000001104","20210826",191508188.135,,,10333800.000,68892000.000,65075442.779,16878540.000,30328405.356,-23.91000,"2021-08-26 20:24:34",S016217
KB0,"2000001105","20210826",49803729.129,,,3628500.000,14514000.000,15499427.490,4063920.000,12097881.639,-21.59000,"2021-08-26 20:24:34",S016217
KB0,"2000001106","20210826",41708658.284,,,505299.999,10106000.000,17656955.452,5053000.000,8387402.833,-6.78000,"2021-08-26 20:24:34",S016217
KB0,"2000001107","20210826",60840282.386,,,916500.000,16497000.000,21162137.631,9165000.000,13099644.755,-24.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001108","20210826",50443725.783,,,6858000.000,27432000.000,4933233.200,,11220492.583,-10.29000,"2021-08-26 20:24:34",S016217
KB0,"2000001109","20210826",266695009.777,,,14752500.000,98350000.000,85635655.443,24095750.000,43861104.334,-25.14000,"2021-08-26 20:24:34",S016217
KB0,"2000001110","20210826",302100567.430,,,19376100.000,129174000.000,121902837.430,31647630.000,,-29.36000,"2021-08-26 20:24:34",S016217
KB0,"2000001111","20210826",24030502.138,,,3016000.000,15080000.000,2748551.181,1508000.000,1677950.957,-9.45000,"2021-08-26 20:24:34",S016217
KB0,"2000001112","20210826",14985281.399,,,657900.000,4386000.000,8866811.399,1074570.000,,-1.27000,"2021-08-26 20:24:34",S016217
KB0,"2000001113","20210826",323403407.937,,,4646100.000,92922000.000,103359870.635,46461000.000,76014437.302,-23.81000,"2021-08-26 20:24:34",S016217
KB0,"2000001114","20210826",34267962.643,,,2193600.000,14624000.000,13867482.643,3582880.000,,-29.44000,"2021-08-26 20:24:34",S016217
KB0,"2000001115","20210826",45432142.700,,,3177000.000,12708000.000,13865054.444,5083200.000,10598888.256,-20.36000,"2021-08-26 20:24:34",S016217
KB0,"2000001116","20210826",73273333.629,,,4071300.000,27142000.000,23532872.186,6649790.000,11877371.443,-24.90000,"2021-08-26 20:24:34",S016217
KB0,"2000001117","20210826",282359301.779,,,19291000.000,77164000.000,84021457.297,37038720.000,64844124.482,-18.61000,"2021-08-26 20:24:34",S016217
KB0,"2000001118","20210826",199526156.570,,,2374600.000,47492000.000,98509165.089,11635540.000,39514851.481,-2.06000,"2021-08-26 20:24:34",S016217
KB0,"2000001119","20210826",14782659.050,,,1969000.000,7876000.000,1697801.748,,3239857.302,-8.26000,"2021-08-26 20:24:34",S016217
KB0,"2000001120","20210826",142592707.470,,,9850500.000,98505000.000,16489881.350,6895350.000,10851976.120,-10.01000,"2021-08-26 20:24:34",S016217
KB0,"2000001121","20210826",10977853.611,,,455400.000,3036000.000,3448937.793,1518000.000,2519515.818,-21.49000,"2021-08-26 20:24:34",S016217
KB0,"2000001122","20210826",66390998.929,,,8926000.000,35704000.000,7079094.012,,14681904.917,-9.27000,"2021-08-26 20:24:34",S016217
KB0,"2000001123","20210826",47407336.902,,,3482000.000,13928000.000,14584815.536,3899840.000,11512681.366,-22.50000,"2021-08-26 20:24:34",S016217
KB0,"2000001124","20210826",19954472.498,,,1073100.000,7154000.000,6596374.463,2790060.000,2340938.035,-23.17000,"2021-08-26 20:24:34",S016217
KB0,"2000001125","20210826",84388166.050,,,3523200.000,23488000.000,26248542.396,11744000.000,19384423.654,-21.68000,"2021-08-26 20:24:34",S016217
KB0,"2000001126","20210826",66805168.672,,,8857000.000,35428000.000,7844983.456,,14675185.216,-8.33000,"2021-08-26 20:24:34",S016217
KB0,"2000001127","20210826",65404046.454,,,3528000.000,23520000.000,20627308.295,11289600.000,6439138.159,-23.69000,"2021-08-26 20:24:34",S016217
KB0,"2000001128","20210826",395890376.012,,,22679499.999,90718000.000,182309937.601,25401040.000,74781898.412,3.22000,"2021-08-26 20:24:34",S016217
KB0,"2000001129","20210826",95721301.721,,,12679000.000,50716000.000,11255293.247,,21071008.474,-8.22000,"2021-08-26 20:24:34",S016217
KB0,"2000001130","20210826",124686246.833,,,15944000.000,79720000.000,12250284.535,7972000.000,8799962.298,-10.31000,"2021-08-26 20:24:34",S016217
KB0,"2000001131","20210826",68876435.987,,,4813500.000,48135000.000,7207851.885,3369450.000,5350634.102,-10.38000,"2021-08-26 20:24:34",S016217
KB0,"2000001132","20210826",23323221.990,,,1484400.000,9896000.000,9518301.990,2424520.000,,-29.48000,"2021-08-26 20:24:34",S016217
KB0,"2000001133","20210826",48966521.389,,,6151000.000,30755000.000,5569713.814,3075500.000,3415307.575,-8.08000,"2021-08-26 20:24:34",S016217
KB0,"2000001134","20210826",57856872.989,,,2419200.000,16128000.000,17746054.547,8064000.000,13499618.442,-21.54000,"2021-08-26 20:24:34",S016217
KB0,"2000001135","20210826",48469986.077,,,772400.000,15448000.000,15774365.912,3784760.000,12690460.165,-24.18000,"2021-08-26 20:24:34",S016217
KB0,"2000001136","20210826",13890471.667,,,215300.001,4306000.000,4953584.816,1054970.000,3360616.850,-23.23000,"2021-08-26 20:24:34",S016217
KB0,"2000001137","20210826",10544054.347,,,499800.000,3332000.000,5895914.347,816340.000,,-8.48000,"2021-08-26 20:24:34",S016217
KB0,"2000001138","20210826",14583581.034,,,1946000.000,7784000.000,1636721.295,,3216859.739,-8.18000,"2021-08-26 20:24:34",S016217
KB0,"2000001139","20210826",57916983.537,,,2124900.000,14166000.000,30885785.838,6799680.000,3940617.699,7.19000,"2021-08-26 20:24:34",S016217
KB0,"2000001140","20210826",47478924.883,,,680900.000,13618000.000,15175134.130,6809000.000,11195890.753,-23.34000,"2021-08-26 20:24:34",S016217
KB0,"2000001141","20210826",335756969.296,,,20963499.999,167708000.000,50950401.112,50312400.000,45822668.185,-13.07000,"2021-08-26 20:24:34",S016217
KB0,"2000001142","20210826",287684747.490,,,27213500.000,108854000.000,109164187.490,42453060.000,,-26.15000,"2021-08-26 20:24:34",S016217
KB0,"2000001143","20210826",136379889.239,,,5646900.000,37646000.000,43226955.545,18823000.000,31037033.694,-22.11000,"2021-08-26 20:24:34",S016217
KB0,"2000001144","20210826",49461162.827,,,2390400.000,15936000.000,17089101.851,7968000.000,6077660.976,-24.82000,"2021-08-26 20:24:34",S016217
KB0,"2000001145","20210826",43127612.200,,,1800300.000,12002000.000,13480538.652,6001000.000,9843773.548,-22.26000,"2021-08-26 20:24:34",S016217
KB0,"2000001146","20210826",34312723.514,,,3203000.000,12812000.000,13301043.514,4996680.000,,-25.26000,"2021-08-26 20:24:34",S016217
KB0,"2000001147","20210826",117315907.110,,,11279500.000,45118000.000,43322387.110,17596020.000,,-26.49000,"2021-08-26 20:24:34",S016217
KB0,"2000001148","20210826",67651499.848,,,940700.000,18814000.000,22944658.286,9407000.000,15545141.562,-22.17000,"2021-08-26 20:24:34",S016217
KB0,"2000001149","20210826",39706306.063,,,562000.000,11240000.000,12987989.462,5620000.000,9296316.601,-22.20000,"2021-08-26 20:24:34",S016217
KB0,"2000001150","20210826",59204949.727,,,1880400.000,12536000.000,35714819.269,4889040.000,4184690.458,17.40000,"2021-08-26 20:24:34",S016217
KB0,"2000001151","20210826",35537825.427,,,1702800.000,11352000.000,12407985.504,5676000.000,4399039.923,-25.10000,"2021-08-26 20:24:34",S016217
KB0,"2000001152","20210826",21829053.326,,,1588000.000,6352000.000,6821096.684,1778560.000,5289396.642,-22.85000,"2021-08-26 20:24:34",S016217
KB0,"2000001153","20210826",43263716.491,,,5745000.000,22980000.000,5019805.434,,9518911.057,-8.52000,"2021-08-26 20:24:34",S016217
KB0,"2000001154","20210826",16907783.231,,,878499.999,7028000.000,4949516.662,2108400.000,1943366.570,2.02000,"2021-08-26 20:24:34",S016217
KB0,"2000001155","20210826",116890326.849,,,7659000.000,30636000.000,41198718.364,12254400.000,25142208.485,-16.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001156","20210826",27537578.924,,,402600.000,8052000.000,8483462.041,4026000.000,6573516.883,-20.95000,"2021-08-26 20:24:34",S016217
KB0,"2000001157","20210826",4835459.577,,,376500.000,1506000.000,1305958.456,421680.000,1225321.121,-20.70000,"2021-08-26 20:24:34",S016217
KB0,"2000001158","20210826",59181005.775,,,2858400.000,19056000.000,32597885.775,4668720.000,,-9.33000,"2021-08-26 20:24:34",S016217
KB0,"2000001159","20210826",296098054.043,,,4657200.000,93144000.000,99126073.146,22820280.000,76350500.897,-21.14000,"2021-08-26 20:24:34",S016217
KB0,"2000001160","20210826",13167124.662,,,761000.001,7610000.001,3424218.132,532700.000,839206.528,4.77000,"2021-08-26 20:24:34",S016217
KB0,"2000001161","20210826",367348159.316,,,19784700.000,131898000.000,121065204.798,51440220.000,43160034.518,-22.76000,"2021-08-26 20:24:34",S016217
KB0,"2000001162","20210826",153886790.552,,,8326200.000,55508000.000,50059062.131,21648120.000,18345408.421,-23.05000,"2021-08-26 20:24:34",S016217
KB0,"2000001163","20210826",54980368.683,,,2914800.000,19432000.000,17948971.867,9327360.000,5357236.816,-22.45000,"2021-08-26 20:24:34",S016217
KB0,"2000001164","20210826",2745706.610,,,172200.000,1148000.000,1144246.610,281260.000,,-27.97000,"2021-08-26 20:24:34",S016217
KB0,"2000001165","20210826",45007163.895,,,671800.000,12092400.000,15787849.209,6718000.000,9737114.686,-22.87000,"2021-08-26 20:24:34",S016217
KB0,"2000001166","20210826",57208740.918,,,914900.000,18298000.000,18463251.686,4483010.000,15049579.232,-22.86000,"2021-08-26 20:24:34",S016217
KB0,"2000001167","20210826",51450332.904,,,725000.000,14500000.000,16850572.148,7250000.000,12124760.756,-22.69000,"2021-08-26 20:24:34",S016217
KB0,"2000001168","20210826",61048594.367,,,7631000.000,38155000.000,7264602.685,3815500.000,4182491.682,-8.12000,"2021-08-26 20:24:34",S016217
KB0,"2000001169","20210826",37046966.686,,,2633000.000,10532000.000,10134853.825,5055360.000,8691752.861,-19.60000,"2021-08-26 20:24:34",S016217
KB0,"2000001170","20210826",305661318.746,,,4291200.000,85824000.000,101863031.046,42912000.000,70771087.700,-22.03000,"2021-08-26 20:24:34",S016217
KB0,"2000001171","20210826",33874413.150,,,4253000.000,21265000.000,3875517.718,2126500.000,2354395.432,-8.16000,"2021-08-26 20:24:34",S016217
KB0,"2000001172","20210826",538449937.733,,,29373999.999,117496000.000,260705051.736,32898880.000,97976005.998,8.00000,"2021-08-26 20:24:34",S016217
KB0,"2000001173","20210826",50318459.668,,,753300.000,13559400.000,17662641.156,7533000.000,10810118.512,-23.98000,"2021-08-26 20:24:34",S016217
KB0,"2000001174","20210826",35595130.831,,,1917900.000,12786000.000,12129926.703,3132570.000,5628734.128,-23.00000,"2021-08-26 20:24:34",S016217
KB0,"2000001175","20210826",29568518.437,,,1685499.999,6742000.000,13621205.521,1887760.000,5632052.917,3.11000,"2021-08-26 20:24:34",S016217
KB0,"2000001176","20210826",228557060.216,,,2743400.000,54868000.000,111539855.767,13442660.000,45963144.449,-2.68000,"2021-08-26 20:24:34",S016217
KB0,"2000001177","20210826",56323280.468,,,848100.000,15265800.000,19533665.387,8481000.000,12194715.081,-23.89000,"2021-08-26 20:24:34",S016217
KB0,"2000001178","20210826",191677628.411,,,14898999.999,59596000.000,51250840.059,16686880.000,49244908.353,-19.24000,"2021-08-26 20:24:34",S016217
KB0,"2000001179","20210826",58962858.949,,,4079499.999,40794999.999,6747417.863,2855650.000,4485291.088,-9.59000,"2021-08-26 20:24:34",S016217
KB0,"2000001180","20210826",60888949.583,,,722700.000,14454000.000,30287704.511,3541230.000,11883315.072,0.12000,"2021-08-26 20:24:34",S016217
KB0,"2000001181","20210826",47122473.832,,,764500.000,15290000.000,14877973.282,3746050.000,12443950.550,-23.80000,"2021-08-26 20:24:34",S016217
KB0,"2000001182","20210826",176169155.281,,,10938500.001,87508000.000,27224419.618,26252400.000,24245835.662,-12.91000,"2021-08-26 20:24:34",S016217
KB0,"2000001183","20210826",39210679.468,,,625100.000,12502000.000,12696804.338,3062990.000,10323785.130,-23.39000,"2021-08-26 20:24:34",S016217
KB0,"2000001184","20210826",54051441.701,,,2901300.000,19342000.000,17170264.729,9284160.000,5353716.972,-23.30000,"2021-08-26 20:24:34",S016217
KB0,"2000001185","20210826",34208868.947,,,2591000.001,10364000.000,9691130.191,2901920.000,8660818.755,-19.01000,"2021-08-26 20:24:34",S016217
KB0,"2000001186","20210826",33723482.437,,,531300.000,10626000.000,11254559.152,2603370.000,8708253.285,-22.01000,"2021-08-26 20:24:34",S016217
KB0,"2000001187","20210826",85022625.718,,,3737000.000,14948000.000,46742625.877,7175040.000,12419959.841,20.32000,"2021-08-26 20:24:34",S016217
KB0,"2000001188","20210826",105669072.798,,,1606500.000,28917000.000,35819091.089,16065000.000,23261481.709,-24.24000,"2021-08-26 20:24:34",S016217
KB0,"2000001189","20210826",33690786.008,,,4268000.000,21340000.000,3588440.080,2134000.000,2360345.928,-8.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001190","20210826",199393232.231,,,12430200.000,82868000.000,83792372.231,20302660.000,,-27.81000,"2021-08-26 20:24:34",S016217
KB0,"2000001191","20210826",82052944.475,,,4441500.000,29610000.000,26569434.100,11547900.000,9884110.375,-22.22000,"2021-08-26 20:24:34",S016217
KB0,"2000001192","20210826",25308975.504,,,2370500.000,9482000.000,9758495.504,3697980.000,,-25.90000,"2021-08-26 20:24:34",S016217
KB0,"2000001193","20210826",61618851.148,,,2556300.000,17042000.000,19302715.372,8521000.000,14196835.776,-21.45000,"2021-08-26 20:24:34",S016217
KB0,"2000001194","20210826",255874546.228,,,19985499.999,79942000.000,68130232.967,22383760.000,65433053.262,-19.75000,"2021-08-26 20:24:34",S016217
KB0,"2000001195","20210826",45681305.022,,,643800.000,12876000.000,15169094.161,6438000.000,10554410.861,-22.95000,"2021-08-26 20:24:34",S016217
KB0,"2000001196","20210826",52151461.983,,,821900.000,16438000.000,17292876.570,4027310.000,13571375.413,-22.83000,"2021-08-26 20:24:34",S016217
KB0,"2000001197","20210826",89745204.873,,,6921000.000,27684000.000,24657113.244,7751520.000,22731571.629,-18.65000,"2021-08-26 20:24:34",S016217
KB0,"2000001198","20210826",121410817.600,,,5794200.000,38628000.000,67524757.600,9463860.000,,-8.53000,"2021-08-26 20:24:34",S016217
KB0,"2000001199","20210826",173065060.564,,,2573500.000,46323000.000,61978744.890,25735000.000,36454815.674,-23.53000,"2021-08-26 20:24:34",S016217
KB0,"2000001200","20210826",20309673.907,,,954900.000,6366000.000,7356040.601,3183000.000,2449733.306,-24.60000,"2021-08-26 20:24:34",S016217
KB0,"2000001201","20210826",17326681.028,,,943200.000,6288000.000,5554598.997,2452320.000,2088562.031,-23.04000,"2021-08-26 20:24:34",S016217
KB0,"2000001202","20210826",41319529.213,,,609800.001,12196000.000,12387473.733,6098000.000,10028255.479,-21.43000,"2021-08-26 20:24:34",S016217
KB0,"2000001203","20210826",31563424.420,,,1686600.000,11244000.000,10952746.075,2754780.000,4925298.345,-22.52000,"2021-08-26 20:24:34",S016217
KB0,"2000001204","20210826",52420678.541,,,6596000.000,32980000.000,5891608.297,3298000.000,3655070.244,-8.48000,"2021-08-26 20:24:34",S016217
KB0,"2000001205","20210826",70298100.566,,,8896000.000,44480000.000,7539572.155,4448000.000,4934528.411,-9.42000,"2021-08-26 20:24:34",S016217
KB0,"2000001206","20210826",58988939.226,,,7436000.000,37180000.000,6575241.801,3718000.000,4079697.425,-8.82000,"2021-08-26 20:24:34",S016217
KB0,"2000001207","20210826",20013924.346,,,1274700.000,8498000.000,8159214.346,2082010.000,,-28.71000,"2021-08-26 20:24:34",S016217
KB0,"2000001208","20210826",31504680.168,,,2406000.000,9624000.000,8840765.672,2694720.000,7939194.496,-19.87000,"2021-08-26 20:24:34",S016217
KB0,"2000001209","20210826",70195843.379,,,4951500.000,19806000.000,19556888.466,9506880.000,16374574.913,-19.37000,"2021-08-26 20:24:34",S016217
KB0,"2000001210","20210826",23524850.628,,,1625000.001,16250000.001,2676976.029,1137500.000,1835374.597,-9.48000,"2021-08-26 20:24:34",S016217
KB0,"2000001211","20210826",82559231.642,,,3846500.000,15386000.000,43126812.189,7385280.000,12814639.453,15.80000,"2021-08-26 20:24:34",S016217
KB0,"2000001212","20210826",53097576.310,,,3766000.000,15064000.000,15849789.681,6025600.000,12392186.629,-21.76000,"2021-08-26 20:24:34",S016217
KB0,"2000001213","20210826",25190720.076,,,2390000.000,9560000.000,9512320.076,3728400.000,,-25.62000,"2021-08-26 20:24:34",S016217
KB0,"2000001214","20210826",142269675.624,,,10092500.000,40370000.000,42680322.775,16148000.000,32978852.849,-20.47000,"2021-08-26 20:24:34",S016217
KB0,"2000001215","20210826",178770054.632,,,22862000.000,114310000.000,17624002.634,11431000.000,12543051.998,-9.28000,"2021-08-26 20:24:34",S016217
KB0,"2000001216","20210826",406043250.732,,,23442999.999,234429999.990,105907983.880,16410100.000,25852166.863,4.69000,"2021-08-26 20:24:34",S016217
KB0,"2000001217","20210826",64528007.675,,,8155000.000,40775000.000,7041854.043,4077500.000,4478653.632,-8.75000,"2021-08-26 20:24:34",S016217
KB0,"2000001218","20210826",105336236.869,,,7990500.000,31962000.000,29764766.968,8949360.000,26669609.901,-19.46000,"2021-08-26 20:24:34",S016217
KB0,"2000001219","20210826",29316614.004,,,2233500.000,8934000.000,8238346.671,2501520.000,7409247.333,-18.89000,"2021-08-26 20:24:34",S016217
KB0,"2000001220","20210826",40141715.705,,,2495000.001,19960000.000,6201361.947,5988000.000,5497353.757,-12.51000,"2021-08-26 20:24:34",S016217
KB0,"2000001221","20210826",107248101.933,,,1560300.000,31206000.000,33036010.138,15603000.000,25842791.795,-20.53000,"2021-08-26 20:24:34",S016217
KB0,"2000001222","20210826",30899455.680,,,1718400.000,11456000.000,9436902.480,4467840.000,3820313.200,-23.60000,"2021-08-26 20:24:34",S016217
KB0,"2000001223","20210826",31844489.040,,,2266000.000,9064000.000,9491681.484,3625600.000,7397207.556,-21.79000,"2021-08-26 20:24:34",S016217
KB0,"2000001224","20210826",261208650.073,,,14126400.000,94176000.000,89030401.909,23073120.000,40802728.164,-24.54000,"2021-08-26 20:24:34",S016217
KB0,"2000001225","20210826",15636827.548,,,1487000.000,5948000.000,5882107.548,2319720.000,,-25.58000,"2021-08-26 20:24:34",S016217
KB0,"2000001226","20210826",250578985.723,,,14637000.000,146370000.000,62908965.380,10245900.000,16417120.343,4.36000,"2021-08-26 20:24:34",S016217
KB0,"2000001227","20210826",41185324.386,,,610100.001,12202000.000,12192979.034,6101000.000,10079245.351,-21.71000,"2021-08-26 20:24:34",S016217
KB0,"2000001228","20210826",84369128.973,,,997500.000,19950000.000,41990998.421,4887750.000,16542880.552,-0.89000,"2021-08-26 20:24:34",S016217
KB0,"2000001229","20210826",27676668.058,,,1941000.000,7764000.000,7844349.439,3726720.000,6400598.619,-20.08000,"2021-08-26 20:24:34",S016217
KB0,"2000001230","20210826",19392369.459,,,914700.000,6098000.000,10885659.459,1494010.000,,-8.90000,"2021-08-26 20:24:34",S016217
KB0,"2000001231","20210826",27829570.200,,,1721400.000,11476000.000,11820550.200,2811620.000,,-27.12000,"2021-08-26 20:24:34",S016217
KB0,"2000001232","20210826",640517382.660,,,29927500.000,119710000.000,334757930.416,57460800.000,98661152.244,13.47000,"2021-08-26 20:24:34",S016217
KB0,"2000001233","20210826",23615410.645,,,1261200.000,8408000.000,8147735.635,2059960.000,3738515.010,-24.17000,"2021-08-26 20:24:34",S016217
KB0,"2000001234","20210826",45821452.815,,,3245000.000,12980000.000,13641014.274,5192000.000,10763438.541,-21.71000,"2021-08-26 20:24:34",S016217
KB0,"2000001235","20210826",51803870.083,,,3997500.000,15990000.000,13981584.336,4477200.000,13357585.747,-19.57000,"2021-08-26 20:24:34",S016217
KB0,"2000001236","20210826",105993326.542,,,1583600.001,31672000.000,30673651.613,15836000.000,26228074.928,-22.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001237","20210826",21295146.625,,,304900.000,6098000.000,6829812.282,3049000.000,5013434.343,-24.37000,"2021-08-26 20:24:34",S016217
KB0,"2000001238","20210826",31603869.813,,,1696800.000,11312000.000,10399799.235,4411680.000,3783590.578,-23.08000,"2021-08-26 20:24:34",S016217
KB0,"2000001239","20210826",38838897.674,,,2843500.000,11374000.000,12075676.546,3184720.000,9361001.128,-22.56000,"2021-08-26 20:24:34",S016217
KB0,"2000001240","20210826",17854228.817,,,276800.000,4982400.000,5850907.540,2768000.000,3976121.277,-25.21000,"2021-08-26 20:24:34",S016217
KB0,"2000001241","20210826",29692864.770,,,1249800.000,8332000.000,9068856.064,4166000.000,6876208.706,-22.43000,"2021-08-26 20:24:34",S016217
KB0,"2000001242","20210826",35689736.271,,,525099.999,10502000.000,10780355.401,5251000.000,8631280.871,-21.30000,"2021-08-26 20:24:34",S016217
KB0,"2000001243","20210826",60470708.397,,,3270900.000,21806000.000,18800254.560,10466880.000,6126673.837,-23.71000,"2021-08-26 20:24:34",S016217
KB0,"2000001244","20210826",45542360.253,,,3210000.000,12840000.000,12581641.633,6163200.000,10747518.620,-19.69000,"2021-08-26 20:24:34",S016217
