"그룹회사코드","마이데이터고객식별자","기준년월일","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001128","20210826","10","1050","105010","999999",64767912.150,"2021-08-27 01:00",S016217
KB0,"2000001128","20210826","10","1050","105020","999999",10013986.262,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1010","101010","999999",12679000.000,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1020","102010","999999",25358000.000,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1020","102020","999999",25358000.000,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1030","103030","999999",5789845.287,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1030","103040","999999",5465447.960,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1050","105010","999999",14093950.250,"2021-08-27 01:00",S016217
KB0,"2000001129","20210826","10","1050","105020","999999",6977058.224,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1010","101010","999999",15944000.000,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1020","102010","999999",47832000.000,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1020","102020","999999",31888000.000,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1030","103030","999999",3205334.923,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1030","103040","999999",9044949.612,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1040","104020","999999",7972000.000,"2021-08-27 01:00",S016217
KB0,"2000001130","20210826","10","1050","105010","999999",8799962.298,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1010","101010","999999",4813500.000,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1020","102010","999999",19254000.000,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1020","102020","999999",28881000.000,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1030","103030","999999",1763472.120,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1030","103040","999999",3637497.307,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1030","103050","999999",1806882.458,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1040","104020","999999",3369450.000,"2021-08-27 01:00",S016217
KB0,"2000001131","20210826","10","1050","105010","999999",5350634.102,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1010","101010","999999",1484400.000,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1020","102010","999999",7916800.000,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1020","102020","999999",1979200.000,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1030","103010","999999",1166215.541,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1030","103040","999999",5989832.034,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1030","103050","999999",2362254.415,"2021-08-27 01:00",S016217
KB0,"2000001132","20210826","10","1040","104020","999999",2424520.000,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1010","101010","999999",6151000.000,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1020","102010","999999",18453000.000,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1020","102020","999999",12302000.000,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1030","103030","999999",1353984.314,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1030","103040","999999",4215729.500,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1040","104020","999999",3075500.000,"2021-08-27 01:00",S016217
KB0,"2000001133","20210826","10","1050","105010","999999",3415307.575,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1010","101010","999999",2419200.000,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1020","102010","999999",11289600.000,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1020","102020","999999",4838400.000,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1030","103010","999999",2149751.898,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1030","103030","999999",2649185.562,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1030","103040","999999",9068128.887,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1030","103050","999999",3878988.200,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1040","104020","999999",5644800.000,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1040","104030","999999",2419200.000,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1050","105010","999999",5415998.460,"2021-08-27 01:00",S016217
KB0,"2000001134","20210826","10","1050","105020","999999",8083619.982,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1010","101010","999999",772400.000,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1020","102010","999999",13903200.000,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1020","102020","999999",1544800.000,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1030","103010","999999",2607927.400,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1030","103040","999999",7829062.672,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1030","103050","999999",5337375.840,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1040","104020","999999",3784760.000,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1050","105010","999999",2560455.065,"2021-08-27 01:00",S016217
KB0,"2000001135","20210826","10","1050","105020","999999",10130005.100,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1010","101010","999999",215300.001,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1020","102010","999999",4306000.000,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1030","103010","999999",938102.786,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1030","103030","999999",367908.034,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1030","103040","999999",2646955.676,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1030","103050","999999",1000618.320,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1040","104020","999999",1054970.000,"2021-08-27 01:00",S016217
KB0,"2000001136","20210826","10","1050","105020","999999",3360616.850,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1010","101010","999999",499800.000,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1020","102010","999999",2665600.000,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1020","102020","999999",666400.000,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1030","103010","999999",410046.720,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1030","103040","999999",1954908.541,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1030","103050","999999",3530959.086,"2021-08-27 01:00",S016217
KB0,"2000001137","20210826","10","1040","104020","999999",816340.000,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1010","101010","999999",1946000.000,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1020","102010","999999",3892000.000,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1020","102020","999999",3892000.000,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1030","103030","999999",861721.378,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1030","103040","999999",774999.917,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1050","105010","999999",2141713.981,"2021-08-27 01:00",S016217
KB0,"2000001138","20210826","10","1050","105020","999999",1075145.758,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1010","101010","999999",2124900.000,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1020","102010","999999",7083000.000,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1020","102020","999999",7083000.000,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1030","103040","999999",7981055.142,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1030","103050","999999",22904730.696,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1040","104010","999999",1133280.000,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1040","104020","999999",5666400.000,"2021-08-27 01:00",S016217
KB0,"2000001139","20210826","10","1050","105020","999999",3940617.699,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1010","101010","999999",680900.000,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1020","102010","999999",13618000.000,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1030","103010","999999",2954571.844,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1030","103030","999999",1079418.590,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1030","103040","999999",8745635.590,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1030","103050","999999",2395508.106,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1040","104020","999999",4766300.000,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1040","104030","999999",2042700.000,"2021-08-27 01:00",S016217
KB0,"2000001140","20210826","10","1050","105020","999999",11195890.753,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1010","101010","999999",20963499.999,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1020","102010","999999",125781000.000,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1020","102020","999999",41927000.000,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1030","103030","999999",16044675.048,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1030","103040","999999",25933630.824,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1030","103050","999999",8972095.240,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1040","104010","999999",50312400.000,"2021-08-27 01:00",S016217
KB0,"2000001141","20210826","10","1050","105010","999999",45822668.185,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1010","101010","999999",27213500.000,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1020","102010","999999",32656200.000,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1020","102020","999999",76197800.000,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1030","103010","999999",15640477.506,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1030","103040","999999",68667715.055,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1030","103050","999999",24855994.929,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1040","104010","999999",11973940.000,"2021-08-27 01:00",S016217
KB0,"2000001142","20210826","10","1040","104020","999999",30479120.000,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1010","101010","999999",5646900.000,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1020","102010","999999",26352200.000,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1020","102020","999999",11293800.000,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1030","103010","999999",4675382.647,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1030","103030","999999",7030251.496,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1030","103040","999999",20714139.962,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1030","103050","999999",10807181.440,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1040","104020","999999",13176100.000,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1040","104030","999999",5646900.000,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1050","105010","999999",12355462.996,"2021-08-27 01:00",S016217
KB0,"2000001143","20210826","10","1050","105020","999999",18681570.698,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1010","101010","999999",2390400.000,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1020","102010","999999",9561600.000,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1020","102020","999999",6374400.000,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1030","103010","999999",1351240.203,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1030","103030","999999",2386941.319,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1030","103040","999999",10160269.331,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1030","103050","999999",3190650.998,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1040","104020","999999",5577600.000,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1040","104030","999999",2390400.000,"2021-08-27 01:00",S016217
KB0,"2000001144","20210826","10","1050","105020","999999",6077660.976,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1010","101010","999999",1800300.000,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1020","102010","999999",8401400.000,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1020","102020","999999",3600600.000,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1030","103010","999999",1582867.016,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1030","103030","999999",1788914.282,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1030","103040","999999",6624032.432,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1030","103050","999999",3484724.922,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1040","104020","999999",4200700.000,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1040","104030","999999",1800300.000,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1050","105010","999999",3946902.032,"2021-08-27 01:00",S016217
KB0,"2000001145","20210826","10","1050","105020","999999",5896871.516,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1010","101010","999999",3203000.000,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1020","102010","999999",3843600.000,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1020","102020","999999",8968400.000,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1030","103010","999999",1667691.226,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1030","103040","999999",8653409.057,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1030","103050","999999",2979943.231,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1040","104010","999999",1409320.000,"2021-08-27 01:00",S016217
KB0,"2000001146","20210826","10","1040","104020","999999",3587360.000,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1010","101010","999999",11279500.000,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1020","102010","999999",13535400.000,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1020","102020","999999",31582600.000,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1030","103010","999999",5524759.090,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1030","103040","999999",28436865.952,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1030","103050","999999",9360762.068,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1040","104010","999999",4962980.000,"2021-08-27 01:00",S016217
KB0,"2000001147","20210826","10","1040","104020","999999",12633040.000,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1010","101010","999999",940700.000,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1020","102010","999999",18814000.000,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1030","103010","999999",4384083.739,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1030","103030","999999",1737865.659,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1030","103040","999999",13147383.299,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1030","103050","999999",3675325.589,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1040","104020","999999",6584900.000,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1040","104030","999999",2822100.000,"2021-08-27 01:00",S016217
KB0,"2000001148","20210826","10","1050","105020","999999",15545141.562,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1010","101010","999999",562000.000,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1020","102010","999999",11240000.000,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1030","103010","999999",2507975.305,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1030","103030","999999",972505.781,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1030","103040","999999",6971912.813,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1030","103050","999999",2535595.563,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1040","104020","999999",3934000.000,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1040","104030","999999",1686000.000,"2021-08-27 01:00",S016217
KB0,"2000001149","20210826","10","1050","105020","999999",9296316.601,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1010","101010","999999",1880400.000,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1020","102010","999999",7521600.000,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1020","102020","999999",5014400.000,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1030","103040","999999",7228259.489,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1030","103050","999999",28486559.780,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1040","104010","999999",1378960.000,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1040","104020","999999",3510080.000,"2021-08-27 01:00",S016217
KB0,"2000001150","20210826","10","1050","105020","999999",4184690.458,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1010","101010","999999",1702800.000,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1020","102010","999999",6811200.000,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1020","102020","999999",4540800.000,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1030","103010","999999",1019462.627,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1030","103030","999999",1931057.634,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1030","103040","999999",6995446.193,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1030","103050","999999",2462019.050,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1040","104020","999999",3973200.000,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1040","104030","999999",1702800.000,"2021-08-27 01:00",S016217
KB0,"2000001151","20210826","10","1050","105020","999999",4399039.923,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1010","101010","999999",1588000.000,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1020","102010","999999",3176000.000,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1020","102020","999999",3176000.000,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1030","103010","999999",1259477.004,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1030","103030","999999",1368155.444,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1030","103040","999999",3447725.296,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1030","103050","999999",745738.940,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1040","104020","999999",1778560.000,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1050","105010","999999",3891237.744,"2021-08-27 01:00",S016217
KB0,"2000001152","20210826","10","1050","105020","999999",1398158.898,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1010","101010","999999",5745000.000,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1020","102010","999999",11490000.000,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1020","102020","999999",11490000.000,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1030","103030","999999",2705030.837,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1030","103040","999999",2314774.597,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1050","105010","999999",6335383.853,"2021-08-27 01:00",S016217
KB0,"2000001153","20210826","10","1050","105020","999999",3183527.204,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1010","101010","999999",878499.999,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1020","102010","999999",5271000.000,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1020","102020","999999",1757000.000,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1030","103030","999999",674933.286,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1030","103040","999999",1147340.593,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1030","103050","999999",3127242.783,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1040","104010","999999",2108400.000,"2021-08-27 01:00",S016217
KB0,"2000001154","20210826","10","1050","105010","999999",1943366.570,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1010","101010","999999",7659000.000,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1020","102010","999999",12254400.000,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1020","102020","999999",18381600.000,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1030","103010","999999",6635198.858,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1030","103030","999999",5988271.811,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1030","103040","999999",19060822.267,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1030","103050","999999",9514425.428,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1040","104020","999999",12254400.000,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1050","105010","999999",20089695.402,"2021-08-27 01:00",S016217
KB0,"2000001155","20210826","10","1050","105020","999999",5052513.083,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1010","101010","999999",402600.000,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1020","102010","999999",6441600.000,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1020","102020","999999",1610400.000,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1030","103010","999999",1400316.789,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1030","103040","999999",5077248.928,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1030","103050","999999",2005896.324,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1040","104020","999999",2818200.000,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1040","104030","999999",1207800.000,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1050","105010","999999",1767057.184,"2021-08-27 01:00",S016217
KB0,"2000001156","20210826","10","1050","105020","999999",4806459.699,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1010","101010","999999",376500.000,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1020","102010","999999",602400.000,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1020","102020","999999",903600.000,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1030","103010","999999",251658.980,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1030","103040","999999",813049.860,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1030","103050","999999",241249.616,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1040","104020","999999",421680.000,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1050","105010","999999",1059244.572,"2021-08-27 01:00",S016217
KB0,"2000001157","20210826","10","1050","105020","999999",166076.549,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1010","101010","999999",2858400.000,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1020","102010","999999",15244800.000,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1020","102020","999999",3811200.000,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1030","103010","999999",2197704.018,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1030","103040","999999",12185524.511,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1030","103050","999999",18214657.246,"2021-08-27 01:00",S016217
KB0,"2000001158","20210826","10","1040","104020","999999",4668720.000,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1010","101010","999999",4657200.000,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1020","102010","999999",83829600.000,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1020","102020","999999",9314400.000,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1030","103010","999999",16202664.738,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1030","103040","999999",49837605.682,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1030","103050","999999",33085802.726,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1040","104020","999999",22820280.000,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1050","105010","999999",15453411.242,"2021-08-27 01:00",S016217
KB0,"2000001159","20210826","10","1050","105020","999999",60897089.655,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1010","101010","999999",761000.001,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1020","102010","999999",3044000.001,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1020","102020","999999",4566000.000,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1030","103030","999999",318690.003,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1030","103040","999999",676334.265,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1030","103050","999999",2429193.864,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1040","104020","999999",532700.000,"2021-08-27 01:00",S016217
KB0,"2000001160","20210826","10","1050","105010","999999",839206.528,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1010","101010","999999",19784700.000,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1020","102010","999999",79138800.000,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1020","102020","999999",52759200.000,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1030","103040","999999",77360655.941,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1030","103050","999999",43704548.857,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1040","104010","999999",14508780.000,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1040","104020","999999",36931440.000,"2021-08-27 01:00",S016217
KB0,"2000001161","20210826","10","1050","105020","999999",43160034.518,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1010","101010","999999",8326200.000,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1020","102010","999999",33304800.000,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1020","102020","999999",22203200.000,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1030","103040","999999",33692547.130,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1030","103050","999999",16366515.001,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1040","104010","999999",6105880.000,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1040","104020","999999",15542240.000,"2021-08-27 01:00",S016217
KB0,"2000001162","20210826","10","1050","105020","999999",18345408.421,"2021-08-27 01:00",S016217
KB0,"2000001163","20210826","10","1010","101010","999999",2914800.000,"2021-08-27 01:00",S016217
KB0,"2000001163","20210826","10","1020","102010","999999",9716000.000,"2021-08-27 01:00",S016217
KB0,"2000001163","20210826","10","1020","102020","999999",9716000.000,"2021-08-27 01:00",S016217
KB0,"2000001163","20210826","10","1030","103040","999999",11461146.005,"2021-08-27 01:00",S016217
KB0,"2000001163","20210826","10","1030","103050","999999",6487825.862,"2021-08-27 01:00",S016217
